artist,asin,media,review_count,star_rating,title,year,genre
Avantasia,B001FTF4EM,"Audio CD,MP3 Music",88,4.6,Lost In Space 1 & 2,2012,progressive metal
Annihilator,B000055XVI,"Audio CD,Vinyl,Audio, Cassette",36,4.7,Carnival Diablos,2001,progressive metal
Zu,B001KKRD6I,"Audio CD,MP3 Music,Vinyl",36,4.7,Carboniferous,2015,progressive metal
Evergrey,B09K22LTR6,Audio CD,85,4.6,Before The Aftermath Live In Gothenburg,2022,progressive metal
Amorphis,B000059RT5,"Audio CD,MP3 Music",83,4.6,Am Universum,2005,progressive metal
O.S.I.,B000089GH7,Audio CD,83,4.6,Office of Strategic Influence,2003,progressive metal
Ayreon,B0006HIV5S,"Audio CD,MP3 Music,Vinyl",83,4.6,Actual Fantasy Revisted,2012,progressive metal
Aquilus,B09HHJKKNQ,"Audio CD,MP3 Music,Vinyl",35,4.7,Griseus,2022,progressive metal
Unearth,B09FY7858K,"Vinyl,MP3 Music,Audio CD",82,4.6,III:In The Eyes Of Fire,2021,progressive metal
Skyclad,B000006T88,"Audio CD,MP3 Music,Vinyl",35,4.7,Prince of the Poverty Line,,progressive metal
Gamma Ray,B000AMF7LU,Audio CD,81,4.6,Majestic,2009,progressive metal
Arena,B0006IRD9W,"Audio CD,MP3 Music",81,4.6,Pepper's Ghost,2012,progressive metal
Riot,B00000I8JO,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",81,4.6,Born In America,1999,progressive metal
Edge Of Paradise,B096LKHGMK,"Audio CD,MP3 Music,Vinyl",80,4.6,The Unknown,2021,progressive metal
Queensrÿche,B000NA2AIW,"Audio CD,MP3 Music,Vinyl",80,4.6,Mindcrime At The Moore,2011,progressive metal
Incantation,B096CX44JP,"Audio CD,MP3 Music,Vinyl",22,4.8,Decimate Christendom,2021,progressive metal
Death,B09FT6BCWW,"Audio, Cassette,Audio CD",22,4.8,Individual Thought Patterns,2021,progressive metal
InnerSiege,B08TLG26J3,"Audio CD,MP3 Music,Vinyl",22,4.8,Fury Of Ages, | ,progressive metal
,B08LFPMJ2M,Vinyl,22,4.8,Dream Evil Live '87,,progressive metal
Amorphis,B00000ICM7,"Audio CD,MP3 Music",79,4.6,Tuonela,2005,progressive metal
Iced Earth,B000005HNO,"Audio CD,MP3 Music,Vinyl",79,4.6,Days Of Purgatory,2012,progressive metal
Finger Eleven,B0006U33WG,"Audio CD,MP3 Music",79,4.6,Tip,,progressive metal
Opeth,B00197X14K,"DVD,Audio CD",78,4.6,Opeth: The Roundhouse Tapes,,progressive metal
Therion,B000006NL1,"Audio CD,MP3 Music,Vinyl",78,4.6,Vovin,1998,progressive metal
Doug Pinnick,B000W2ZYZ2,"Audio CD,MP3 Music,Vinyl",34,4.7,Strum Sum Up,2014,progressive metal
Dream Theater,B000M52CPY,Audio CD,16,4.9,Official Bootleg: Dark Side Of The Moon,2006,progressive metal
Mayhem,B0948Y3CMW,"Vinyl,MP3 Music,Audio CD",76,4.6,Atavistic Black Disorder / Kommando - EP,2021,progressive metal
Voivod,B000091LDL,Audio CD,76,4.6,Voivod.,2003,progressive metal
Bound in Fear,B099TQ228Y,"Audio CD,MP3 Music,Vinyl",16,4.9,Penance,2021,progressive metal
King's X,B000002JF1,"Audio CD,MP3 Music",76,4.6,Best of: King's X,1997,progressive metal
Four Stroke Baron,B09B4LRN74,"Vinyl,MP3 Music,Audio CD",16,4.9,Planet Silver Screen,2021,progressive metal
Orphaned Land,B0001MDQ2G,"Audio CD,MP3 Music,Vinyl",76,4.6,Mabool: The Story Of The Three Sons,2012,progressive metal
Kaunis Kuolematon,B08HG7TQHX,"Audio CD,MP3 Music,Vinyl",16,4.9,Syttykoon Toinen Aurinko,2020,progressive metal
Star One,B000063Y0K,"Audio CD,Vinyl",16,4.9,Space Metal,,progressive metal
The Gathering,B000AAVEXW,"Audio CD,MP3 Music",75,4.6,How to Measure a Planet,2006,progressive metal
Aversions Crown,B086LF1C5W,"Audio CD,MP3 Music,Vinyl",75,4.6,Hell Will Come For Us All,2020,progressive metal
Gamma Ray,B000008FVL,"Audio CD,MP3 Music,Audio, Cassette",75,4.6,Sigh No More,1992,progressive metal
Iron Mask,B08JF5KLJX,"Audio CD,MP3 Music",33,4.7,Masters Of Masters,2020,progressive metal
Stratovarius,B000007UGZ,"Audio CD,Audio CD",72,4.6,Episode,1998,progressive metal
O.S.I.,B00007KL0Y,"Audio CD,MP3 Music,Vinyl",72,4.6,O.S.I : Office of Strategic Influence,2003,progressive metal
Kingdom of Giants,B08BW8LVZM,"Audio CD,MP3 Music,Vinyl",71,4.6,Passenger,2020,progressive metal
Symphony X,B00012BD12,"Audio CD,MP3 Music",71,4.6,Twilight in Olympus,2012,progressive metal
Rhapsody,B00005QKB5,"Audio CD,MP3 Music",71,4.6,Rain of a Thousand Flames,2001,progressive metal
Various Artists,B00007DPGX,Audio CD,70,4.6,WWE Anthology,2002,progressive metal
Apocalyptica,B00005R8CI,"Audio CD,MP3 Music,Vinyl",70,4.6,Cult,2001,progressive metal
Stillbirth,B09HG4W5SX,"Audio CD,MP3 Music,Vinyl",21,4.8,Strain of Gods,2021,progressive metal
Skyclad,B0000073UZ,"Audio CD,MP3 Music,Vinyl",21,4.8,Silent Whales of the Lunar Sea,1995,progressive metal
Andromeda,B005WNF5PU,"Audio CD,MP3 Music",21,4.8,Manifest Tyranny,2016,progressive metal
Anterior,B000Q66HK0,"Audio CD,MP3 Music",32,4.7,This Age of Silence,2007,progressive metal
Kittie,B002PZDL2M,"Audio CD,MP3 Music,Vinyl",68,4.6,In the Black,2009,progressive metal
Arcturus,B000AA4LS2,"Audio CD,MP3 Music,Vinyl",67,4.6,SIDESHOW SYMPHONIES,2012,progressive metal
Vanden Plas,B000E0W2KW,"Audio CD,Vinyl",66,4.6,Christ O,2006,progressive metal
White Stones,B083XV6R78,"Audio CD,MP3 Music,Vinyl",66,4.6,Kuarahy,2020,progressive metal
Charlie Griffiths,B09X3D76C8,"Audio CD,MP3 Music,Vinyl",64,4.6,Tiktaalika,2022,progressive metal
Crowbar,B000FDEZU8,"Audio CD,MP3 Music,Vinyl",64,4.6,Lifesblood for the Downtrodden,2006,progressive metal
3,B000BI0WSG,"Audio CD,MP3 Music",31,4.7,Wake Pig,2005,progressive metal
Kerbdog,B00000887M,"Audio CD,MP3 Music,Vinyl",31,4.7,On the Turn,1998,progressive metal
In Fear & Faith,B001L5F1UW,"Audio CD,MP3 Music",31,4.7,Your World On Fire,2009,progressive metal
Nightmare,B08CWM83J8,"Audio CD,MP3 Music",62,4.6,Aeternam,2020,progressive metal
Anacrusis,B000008CV3,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",61,4.6,Manic Impressions,1991,progressive metal
PRIMAL FEAR,B08CWM7NK3,Vinyl,15,4.9,Unbreakable White/Black Marble,2020,progressive metal
DREAM THEATER,B01ITUNDJ2,"Audio CD,Vinyl",15,4.9,Another Day Intokyo,2016,progressive metal
Helloween,B00006LI1D,"Audio CD,MP3 Music,Audio, Cassette",60,4.6,Best the Rest the Rare,2002,progressive metal
Labyrinth,B0000A4G6B,"Audio CD,Vinyl,Audio, Cassette",15,4.9,Labyrinth,2009,progressive metal
Jimmy Chamberlin Complex,B00076ON82,"Audio CD,MP3 Music",30,4.7,Life Begins Again,2005,progressive metal
Resolve,B09CFVJ9Q7,"Audio CD,MP3 Music,Vinyl",12,5,Between Me & The Machine,2022,progressive metal
Freedom Call,B0001U0FXQ,Audio CD,15,4.9,Live Invasion,2004,progressive metal
Veritas,B08C47SV8H,"Audio CD,MP3 Music",15,4.9,Threads Of Fatality,2020,progressive metal
Nevermore,B001GJ4U9Q,"DVD,Audio CD",60,4.6,The Year Of The Voyager (2DVD),,progressive metal
Katatonia,B000OYLTAM,"Audio CD,MP3 Music",30,4.7,Live Consternation Set,2017,progressive metal
Sonata Arctica,B0000506FY,"Audio CD,Audio CD",12,5,Successor,2000,progressive metal
Kadinja,B07J34LYHD,"Audio CD,MP3 Music",12,5,Super 90's,2019,progressive metal
Within Temptation,B00074053Q,"Audio CD,MP3 Music",20,4.8,Memories 3,2005,progressive metal
D.C. Cooper,B00002MZ4Z,Audio CD,15,4.9,D.C. Cooper,1999,progressive metal
Incantation,B096CX44JR,"Audio CD,MP3 Music,Vinyl",20,4.8,Primordial Domination,2021,progressive metal
Nevermore,B001FT9VZU,Audio CD,60,4.6,Year of the Voyager-Limited,2008,progressive metal
Atomic Opera,B000008D13,"Audio CD,Audio, Cassette",20,4.8,For Madmen Only,1994,progressive metal
Enslaved,B0948LNQ84,"Vinyl,MP3 Music,Audio CD",60,4.6,Below The Lights Cinematic Tour 2020,2021,progressive metal
Borknagar,B084DGDTMQ,"Vinyl,Audio CD",12,5,Urd,2020,progressive metal
Madder Mortem,B07KM37G4D,"Audio CD,MP3 Music,Vinyl",12,5,Marrow,2019,progressive metal
Eldritch,B000FIGHQI,"Audio CD,MP3 Music",20,4.8,Headquake,2006,progressive metal
The Gathering,B0001ENYIA,Audio CD,15,4.9,Sleepy Buildings,2004,progressive metal
Ark,B00008LOK5,"Audio CD,MP3 Music",15,4.9,In Lust We Trust,2002,progressive metal
Subway to Sally,B00008K2SG,"Audio CD,MP3 Music",30,4.7,Engelskrieger,2003,progressive metal
Grim Reaper,B00004XSLS,"Audio CD,Audio CD,Vinyl,Audio, Cassette",30,4.7,Fear No Evil,2000,progressive metal
Pestilence,B000008JEV,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",59,4.6,Spheres,1993,progressive metal
Kreator,B09B1TYGMJ,"Audio CD,MP3 Music,Vinyl",57,4.6,Endorama,2022,progressive metal
Luca Turilli,B00006LJ9T,"Audio CD,MP3 Music,Vinyl",57,4.6,Prophet Of The Last Eclipse,2002,progressive metal
Evergrey,B08BW84B67,"Audio CD,Audio CD",57,4.6,Glorious Collision Remasters Edition,2020,progressive metal
Feeder,B00002MSF9,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",57,4.6,Yesterday Went Too Soon,1999,progressive metal
Fallujah,B09Z8H2KZG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",29,4.7,Empyrean,2022,progressive metal
Cage,B000PA9PKQ,"Audio CD,MP3 Music",29,4.7,Hell Destroyer,2007,progressive metal
Korpiklaani,B0012E6R50,"Audio CD,MP3 Music,Vinyl",29,4.7,Korven Kuningas,2008,progressive metal
Fairyland,B000JUB9ZG,Audio CD,29,4.7,Of Wars in Osyrhia,2007,progressive metal
Stuck Mojo,B000024XZO,"Audio CD,MP3 Music,Vinyl",29,4.7,Rising,2001,progressive metal
Tankard,B0B5HNDTT6,"Audio CD,MP3 Music,Vinyl",56,4.6,Pavlov's Dawgs,2022,progressive metal
Iwrestledabearonce,B0026LYM50,"Audio CD,MP3 Music",56,4.6,It's All Happening,2012,progressive metal
Týr,B001EKBDYM,"Audio CD,MP3 Music",56,4.6,How Far To Asgaard,2022,progressive metal
Savatage,B000002J14,"Audio CD,MP3 Music",56,4.6,Handful of Rain,1994,progressive metal
Fu Manchu,B00016UZCQ,"Audio CD,MP3 Music,Vinyl",56,4.6,Daredevil,2004,progressive metal
Danzig,B08FTGDYWQ,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",845,4.5,Sings Elvis - A Gorgeous Purple Leopard,2020,progressive metal
Rush,B000065DTE,"Audio CD,Vinyl",816,4.5,Vapor Trails,2002,progressive metal
Eleine,B07X4CDTTW,"Audio CD,MP3 Music,Vinyl",54,4.6,All Shall Burn,2019,progressive metal
Pagan's Mind,B00096J1X2,"Audio CD,MP3 Music",54,4.6,Enigmatic: Calling,2005,progressive metal
Blind Guardian,B08KQT95Y6,"Audio CD,MP3 Music",54,4.6,Imaginations From The Other Side,2020,progressive metal
Grave Digger,B089M2FPGR,"Vinyl,Audio CD",54,4.6,The Last Supper,2020,progressive metal
Death Dealer,B08FP7SM4M,"Audio CD,MP3 Music,Vinyl",54,4.6,Conquered Lands,2020,progressive metal
Stratovarius,B00000746H,Audio CD,54,4.6,Fourth Dimension,1995,progressive metal
Coroner,B0038F18NW,"Audio, Cassette,Audio CD,Vinyl",54,4.6,No More Color,1989,progressive metal
Hatriot,B07T2GN981,"Vinyl,MP3 Music,Audio CD",54,4.6,From Days Unto Darkness,2019,progressive metal
Megadeth,B0002EXH5E,"Audio CD,MP3 Music,Audio, Cassette",534,4.5,Risk,2004,progressive metal
Ac/Dc,B017SZC2AU,"Audio CD,Vinyl",53,4.6,"Live '79- Towson State College, Maryland October '79",2015,progressive metal
Epica,B08KPXV4R2,Vinyl,28,4.7,Omega black in,2021,progressive metal
Monuments,B09RM8GF1P,"Audio CD,Vinyl",28,4.7,In Stasis,2022,progressive metal
Summoning,B00008IHNB,"Audio CD,MP3 Music",19,4.8,Lost Tales,2022,progressive metal
Various Artists,B08TQDLR23,"Audio CD,MP3 Music,Vinyl",19,4.8,Electric Ladyland Redux,2021,progressive metal
Eleine,B08GFSYFH4,"Audio CD,Vinyl",19,4.8,Dancing In Hell Black & White Cover,2020,progressive metal
Pro-Pain,B000023YFH,Audio CD,19,4.8,Acts of God,1999,progressive metal
Primus,B00NMXTQW0,"Audio CD,MP3 Music,Vinyl",422,4.5,Primus & the Chocolate Factory With Fungi Ensemble,,progressive metal
Yngwie Malmsteen,B0948MHSZY,"Audio CD,MP3 Music,Vinyl",409,4.5,Parabellum,2021,progressive metal
Dream Theater,B0026J8LHW,"Audio CD,MP3 Music,Vinyl",364,4.5,Black Clouds & Silver Linings,2009,progressive metal
Kalidia,B08NMDMXGB,"Audio CD,MP3 Music,Vinyl",51,4.6,Lies' Device New Version 2021,2021,progressive metal
Coheed and Cambria,B000VI70W2,"Audio CD,MP3 Music,Vinyl",348,4.5,No World For Tomorrow,2007,progressive metal
Dream Theater,B000GIWS7E,DVD,335,4.5,Dream Theater - Score: 20th Anniversary World Tour Live with the Octavarium Orchestra,", et al.",progressive metal
Redemption,B0822L16SQ,"Audio CD,MP3 Music,Vinyl",50,4.6,The Origins of Ruin Re-Release,2021,progressive metal
Heavenly,B000L42H24,"Audio CD,MP3 Music",50,4.6,Virus,2012,progressive metal
TOOL,B000Y1ZXU2,DVD,312,4.5,Vicarious [DVD],,progressive metal
Voracious Scourge,B08BDRB2WJ,"Audio CD,MP3 Music,Vinyl",27,4.7,In Death,2020,progressive metal
Rush,B0000C0FJB,"Audio CD,MP3 Music",301,4.5,Rush in Rio,2003,progressive metal
Arcturus,B0000085F5,"Audio CD,MP3 Music,Vinyl",49,4.6,La Masquerade Infernale,,progressive metal
Buckethead,B0000C9JG0,Audio CD,49,4.6,Bucketheadland 2,2003,progressive metal
Within Temptation,B000092RAC,Audio CD,272,4.5,Mother Earth,2011,progressive metal
Bloodlines,B09FTJ22Z2,"Audio CD,MP3 Music,Vinyl",14,4.9,HEVEL,2021,progressive metal
Power Theory,B07ZLKH128,"Audio CD,MP3 Music",14,4.9,Force Of Will,2020,progressive metal
Kall,B0875ZMQ6D,"Audio CD,Vinyl",14,4.9,Brand,2020,progressive metal
Kafvka,B092KT83P5,"Audio CD,Vinyl",14,4.9,Paroli,2021,progressive metal
Urfaust,B08NYD3BY3,"Audio CD,MP3 Music,Vinyl",14,4.9,Teufelsgeist,2020,progressive metal
Lordi,B000N3AVWQ,Audio CD,48,4.6,The Arockalypse,2007,progressive metal
In Flames,B000AA4LPK,DVD,48,4.6,In Flames // Used and Abused... In Live We Trust,,progressive metal
Anders Fridn,B000AA4LPA,DVD,48,4.6,In Flames: Used and Abused... In Live We Trust,", et al.",progressive metal
Accuser,B08JJGYDSQ,"Vinyl,MP3 Music,Audio CD",48,4.6,Accuser,2020,progressive metal
Megadeth,B0006SSQCK,"DVD,VHS Tape",251,4.5,Video Hits: Megadeth,,progressive metal
Nuclear Assault,B09FQ2SG71,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",247,4.5,Handle With Care,2022,progressive metal
Lacuna Coil,B001UGGVBU,"Audio CD,MP3 Music,Vinyl",239,4.5,Shallow Life,2012,progressive metal
Nightwish,B0001ZWKMK,"Audio CD,Vinyl",47,4.6,"Nemo, Pt. 2",,progressive metal
Thron,B08MSQ3YZY,"Audio CD,MP3 Music,Vinyl",47,4.6,Pilgrim,2021,progressive metal
Wormwitch,B098WHPBDX,"Vinyl,MP3 Music,Audio CD",47,4.6,Heaven That Dwells Within,2022,progressive metal
3,B001132D5U,"Audio CD,MP3 Music",47,4.6,The End Is Begun,2008,progressive metal
King Diamond,B00005UQFD,"Audio CD,MP3 Music,Vinyl",224,4.5,Abigail II: The Revenge,2002,progressive metal
Voivod,B00031M7JI,"Audio CD,MP3 Music",26,4.7,Kronik,2004,progressive metal
Temple Of Void,B09H4VMGYY,"Vinyl,MP3 Music,Audio CD",26,4.7,Lords Of Death,2022,progressive metal
Hacktivist,B092M36CMJ,"Audio CD,Vinyl",26,4.7,Hyperdialect,2021,progressive metal
Memories of Old,B08R689PHK,"Audio CD,MP3 Music",18,4.8,The Zeramin Game,2021,progressive metal
Iced Earth,B0000DJW4K,"Audio CD,MP3 Music",18,4.8,Glorious Burden,2003,progressive metal
King Diamond,B000000H77,"Audio CD,Audio, Cassette",18,4.8,Dangerous Meeting,1992,progressive metal
Royal Hunt,B000003ZBG,"Audio CD,MP3 Music",18,4.8,Paradox,1997,progressive metal
King Diamond,B0000584W8,Audio CD,18,4.8,Black Rose: 20 Years Ago-Night of Rehearsal,2001,progressive metal
Nevermore,B000FGG6Z2,"Audio CD,MP3 Music",18,4.8,Nevermore,2012,progressive metal
Ages,B088GJFNKT,"Audio CD,MP3 Music,Vinyl",18,4.8,Uncrown,2020,progressive metal
Jack Mcbannon,B08NM4XTCN,"Audio CD,MP3 Music",18,4.8,True Stories Ltd. Edition,2021,progressive metal
Jon Oliva's Pain,B000JBXOK8,"Audio CD,MP3 Music",46,4.6,Maniacal Renderings,2006,progressive metal
Helstar,B08SBCG16B,"Audio CD,MP3 Music,Vinyl",45,4.6,Clad In Black,2021,progressive metal
Nightwish,B001RKWDIY,Audio CD,45,4.6,Made in Hong Kong,2013,progressive metal
Negura Bunget,B001I9KEAI,"Vinyl,MP3 Music,Audio CD",45,4.6,Om,2008,progressive metal
Blind Guardian,B000005RT2,"Audio CD,Vinyl",45,4.6,Tokyo Tales,1998,progressive metal
Fates Warning,B00006IT56,"Audio CD,MP3 Music,Vinyl",44,4.6,Night on Bröcken,2002,progressive metal
Into Eternity,B07GJD6Z5W,"Vinyl,MP3 Music,Audio CD",44,4.6,The Sirens,2018,progressive metal
Novembre,B08JJ92T6L,"Audio CD,MP3 Music,Vinyl",11,5,Dreams D'azur,2020,progressive metal
Amorphis,B085R72SD6,Vinyl,11,5,Beginning Of Times,2020,progressive metal
Pain Of Salvation,B00018CYF0,"Audio CD,Vinyl",44,4.6,12:05,2012,progressive metal
Rammstein,B0006B0QES,Audio CD,25,4.7,Ohne Dich,2005,progressive metal
Saga,B000068R3F,"Audio CD,Vinyl",25,4.7,Saga,2002,progressive metal
Devin Townsend,B000PA9PLA,Audio CD,25,4.7,Ziltoid The Omniscient,2012,progressive metal
Tyrant,B09H4T8774,"Vinyl,MP3 Music,Audio CD",25,4.7,Legions Of The Dead,2022,progressive metal
Tourniquet,B00008IAI2,"Audio CD,MP3 Music",25,4.7,Where Moth and Rust Destroy,2003,progressive metal
,B000LX7L44,"Vinyl,Vinyl",25,4.7,Closer To The Heart,,progressive metal
Waking The Cadaver,B098GT2R2C,"Audio CD,MP3 Music",43,4.6,Authority Through Intimidation,2021,progressive metal
Saga,B0000073IZ,"Audio CD,Vinyl,Audio, Cassette",43,4.6,Wildest Dreams,1994,progressive metal
Stratovarius,B0000DI7UR,"Audio CD,Vinyl",43,4.6,Elements 2,2003,progressive metal
Buckethead,B00001IVKB,"Audio CD,MP3 Music",161,4.5,Monsters and Robots,1999,progressive metal
Uriah Heep,B000F3R76W,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",162,4.5,Abominog,1982,progressive metal
Fates Warning,B0009JK0X4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",151,4.5,Awaken The Guardian,2005,progressive metal
Rammstein,B0002ID3MC,Audio CD,42,4.6,Mein Teil,2004,progressive metal
FE,B00000I3VF,"Audio CD,MP3 Music,Audio, Cassette",42,4.6,Dimension Hatross,,progressive metal
Pagan's Mind,B000VO8O1C,"Audio CD,MP3 Music",42,4.6,God's Equation,2008,progressive metal
Tank,B07RWLDPMX,"Vinyl,MP3 Music,Audio CD",42,4.6,Re-ignition,2019,progressive metal
Pain Of Salvation,B00004YS2K,"Audio CD,MP3 Music,Vinyl",42,4.6,Perfect Element Part I,2000,progressive metal
"Ruins of Beverast,the",B08NWQZQLZ,"Vinyl,MP3 Music,Audio CD",42,4.6,The Thule Grimoires Gtf/Split,2021,progressive metal
Rods,B00S5ZBJGG,"Vinyl,MP3 Music,Audio CD",42,4.6,In The Raw,,progressive metal
King Diamond,B002MXA7NS,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",150,4.5,The Spider's Lullabye,2009,progressive metal
311,B000025F66,"Audio CD,MP3 Music,Vinyl",145,4.5,Grassroots,,progressive metal
Steve Vai,B0007GADZO,"Audio CD,MP3 Music",139,4.5,Real Illusions: Reflections,2005,progressive metal
Buckethead,B000O1J5XI,"Audio CD,MP3 Music",41,4.6,Crime Slunk Scene,2007,progressive metal
Eternity's End,B09G6H3259,"Audio CD,MP3 Music,Vinyl",24,4.7,Embers of War,2021,progressive metal
Powerman 5000,B08Y1NNCQB,Vinyl,24,4.7,When Worlds Collide,2021,progressive metal
Liturgy,B08DC5VWRV,"Audio CD,MP3 Music,Vinyl",17,4.8,H.A.Q.Q.,2020,progressive metal
Nekromantheon,B09BC9R3ZG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",24,4.7,Visions of Trismegistos,2021,progressive metal
Repentance,B08HDYRGN4,"Audio CD,MP3 Music",24,4.7,God For A Day,2020,progressive metal
Freedom Call,B0007PH8IA,"Audio CD,MP3 Music",17,4.8,The Circle Of Life,2005,progressive metal
Fortid,B08KQSX6R8,"Audio CD,Vinyl",17,4.8,World Serpent,2020,progressive metal
Amaseffer,B0018ETW06,"Audio CD,MP3 Music",17,4.8,Slaves for Life,2008,progressive metal
Vanden Plas,B00005V4O3,"Audio CD,Vinyl",24,4.7,Colour Temple,2007,progressive metal
Negator,B07W6CDN5Z,"Vinyl,MP3 Music,Audio CD",17,4.8,Vnitas Pvritas Existentia,2019,progressive metal
Obey the Brave,B07TLP9HLQ,"Audio CD,MP3 Music,Vinyl",17,4.8,Balance,2019,progressive metal
Virgin Steele,B000IO7IWG,"Audio CD,Audio CD,Vinyl",24,4.7,Noble Savage,1996,progressive metal
King's X,B000AOVL8G,"Audio CD,MP3 Music",130,4.5,Ogre Tones,2012,progressive metal
Skindred,B000067DRP,Audio CD,129,4.5,Babylon,2002,progressive metal
Saviour Machine,B0000086HS,"Audio CD,MP3 Music",40,4.6,I,2014,progressive metal
Star One,B00008VFEX,"Audio CD,MP3 Music",40,4.6,Live On Earth,2012,progressive metal
Entombed,B07NRFC6JB,"Audio CD,MP3 Music,Vinyl",40,4.6,Clandestine - Live,2019,progressive metal
Rhapsody,B0001DD968,"Audio CD,MP3 Music",40,4.6,Tales from the Emerald Sword Saga,2005,progressive metal
Sonata Arctica,B002F1JMIS,"Audio CD,MP3 Music,Vinyl",127,4.5,The Days Of Grays,2012,progressive metal
Saviour Machine,B0000086HT,"Audio CD,MP3 Music,Vinyl",13,4.9,SAVIOUR MACHINE 2,2003,progressive metal
Týr,B000HWXSZK,Audio CD,13,4.9,Ragnarok,2006,progressive metal
Katatonia,B0001XLW6W,Audio CD,13,4.9,Brave Yester Days,2004,progressive metal
Sepultura,B0000073P8,Audio CD,13,4.9,Third World Posse,,progressive metal
Entwine,B0000658U7,"Audio CD,MP3 Music",13,4.9,Time of Despair,2014,progressive metal
Minus,B00005LPYC,"Audio CD,MP3 Music",13,4.9,Jesus Christ Bobby,2001,progressive metal
Stabbing Westward,B0000254X4,"Audio CD,Vinyl",13,4.9,Darkest Days,1999,progressive metal
Helloween,B00005V4VS,"Audio CD,MP3 Music",39,4.6,Treasure Chest,2002,progressive metal
The Grandmaster,B097SSPKQ5,"Audio CD,MP3 Music",39,4.6,Skywards,2021,progressive metal
Iced Earth,B0000787G7,"Audio CD,MP3 Music",39,4.6,Tribute To The Gods Digi,2012,progressive metal
Dream Theater,B09XPC8V54,"Audio CD,Vinyl",39,4.6,Lost Not Forgotten Archives: Live In Berlin 2019,2022,progressive metal
Fates Warning,B000U1XIHQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",118,4.5,No Exit,2011,progressive metal
Testament,B09QXLXF4W,"Audio CD,Vinyl,Audio, Cassette",23,4.7,The Formation of Damnation 2022,2022,progressive metal
Rishloo,B0007MEVRO,"Audio CD,MP3 Music",23,4.7,Terras Fames,2004,progressive metal
Solitude Aeturnus,B000023Y2G,"Audio CD,MP3 Music,Vinyl",23,4.7,ADAGIO,2003,progressive metal
Katla,B08HRRD7RX,"Audio CD,Vinyl",23,4.7,Allt Thetta Helvitis Myrkur,2020,progressive metal
Lordi,B001G7EGEM,"Audio CD,MP3 Music",23,4.7,Deadache,2008,progressive metal
MacAbre,B000031WXJ,"Audio CD,MP3 Music,Audio, Cassette",23,4.7,Sinister Slaughter / Behind Walls Sleep,2000,progressive metal
From the Inside,B001INZ2OM,"Audio CD,MP3 Music",23,4.7,Visions,2008,progressive metal
Hell Is for Heroes,B000CFX7P8,"Vinyl,Audio CD",23,4.7,Transmit Disrupt,2007,progressive metal
Winger,B000JJ4PQC,Audio CD,106,4.5,IV,2006,progressive metal
Alien Ant Farm,B0000AISUF,"Audio CD,MP3 Music",104,4.5,Truant,2003,progressive metal
Lords of Black,B097SMDRH3,"Audio CD,MP3 Music,Vinyl",103,4.5,"Alchemy Of Souls, Pt. II",2021,progressive metal
Children of Bodom,B001NE81TO,Vinyl,37,4.6,Tokyo Warhearts: Live,2009,progressive metal
Sepultura,B000BLI3CU,"Audio CD,MP3 Music,Vinyl",37,4.6,Live At Sao Paolo,2005,progressive metal
Borknagar,B00000F1EX,"Audio CD,MP3 Music,Audio CD,Vinyl",37,4.6,The Archaic Course,2012,progressive metal
Kreator,B006O4ZL78,"Audio CD,MP3 Music,Audio CD",104,4.5,Cause For Conflict (Metal Box Edition),1995,progressive metal
Rush,B0007TKI0G,Audio CD,99,4.5,Chronicles Sound+Vision,2005,progressive metal
Milla Jovovich,B000CEV4XQ,Audio CD,97,4.5,Underworld Evolution,2006,progressive metal
Buckethead,B000PGTIHK,DVD,36,4.6,"Buckethead - Young Buckethead, Vol. 2",,progressive metal
Meshuggah,B000000H0U,"Audio CD,MP3 Music,Vinyl",36,4.6,None,1994,progressive metal
Riot,B0000CBL9A,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",96,4.5,The Privilege of Power,2003,progressive metal
Communic,B00074050E,"Audio CD,MP3 Music",16,4.8,Conspiracy in Mind,2005,progressive metal
Mob Rules,B00020QZN4,"Audio CD,MP3 Music",16,4.8,Among the Gods,2004,progressive metal
Astral Doors,B08X5W9C7T,"Vinyl,MP3 Music,Audio CD",16,4.8,Astralism,2021,progressive metal
In Flames,B00006IQE9,"Audio CD,Audio CD",36,4.6,Lunar Strain/Subterranean,2002,progressive metal
Marillion,B000024L5Y,Audio CD,16,4.8,Made Again Live,1996,progressive metal
Insidious Disease,B08GYTQY7G,"Audio CD,MP3 Music,Vinyl",94,4.5,After Death,2020,progressive metal
Gathering,B000005HMC,Audio CD,94,4.5,Mandylion,1995,progressive metal
Saga,B0000942K6,"Audio CD,MP3 Music,Vinyl",94,4.5,The Beginner's Guide To Throwing Shapes,2003,progressive metal
