artist,asin,media,review_count,star_rating,title,year,genre
Nattefrost,B077GJQ5XC,"Vinyl,MP3 Music",,,Skaldic Themes Lim.Ed./Coloured,2017,black metal
I I / LIHHAMON,B0775TLGBG,"Vinyl,Audio CD",,,Miasmal Coronation Split,2017,black metal
Sewer,B0775T585Q,"Audio CD,MP3 Music",,,A Hymn To The Bloodletter,2014,black metal
Feral,B0774NRYZM,"Audio CD,MP3 Music",,,Feral - Forever Resonating In Blood,2017,black metal
Shining,B0772R5MDT,Audio CD,,,X - Varg Utan Flock,2017,black metal
Erang,B0765WLBNF,"Audio CD,MP3 Music",,,Kingdom of Erang,2015,black metal
Erang,B0765TYHXQ,"Audio CD,MP3 Music",,,Within the Land of my Imagination I am the only God,2014,black metal
Frostkrieg,B075XSH212,Vinyl,,,Das astrale Fenster LP,,black metal
Drudensang,B075XPNWQN,Vinyl,,,Prinzipien der Grausamkeit LP (red with black marbled),,black metal
UR,B075XN1BXF,"Audio CD,MP3 Music",,,Hail Death,,black metal
OPUS DIABOLI,B075XMXYC9,"Audio CD,MP3 Music",,,Black Light of Destruction,,black metal
NIPENTHIS,B075XLZ9GT,Audio CD,,,One with the Void,,black metal
ODRAZA,B075XLWVSN,"Audio CD,MP3 Music",,,Kir,,black metal
ENTIRETY,B075XLJJP1,"Audio CD,MP3 Music",,,Eternal Fire,,black metal
AKRAL NECROSIS,B075XL9PDG,"Audio CD,MP3 Music",,,Underlight,,black metal
ODRAZA,B075XL6S68,"Audio CD,MP3 Music",,,Esperalem Tkane,,black metal
EERIE,B075XL4845,Audio CD,,,Into Everlasting Death,,black metal
POGAVRANJEN,B075XKWVM7,Audio CD,,,Jedva Cekam Da Nikad Ne Umrem,,black metal
NOTT,B075XKQMWQ,Audio CD,,,Immaculate Eclipse,,black metal
POGAVRANJEN,B075XK9YDK,"Audio CD,MP3 Music",,,Sebi Jesi Meni Nisi,,black metal
Amalek,B075XJKHD1,Vinyl,,,Die Rückkehr Wotans LP,,black metal
MONDFINSTERNIS,B075XJKFVJ,"Audio CD,MP3 Music",,,Where the Heaven ends,,black metal
KORPBLOD,B075XJHT2H,Audio CD,,,Norrön Megi,,black metal
GENIUS ULTOR,B075XJFYQ2,Audio CD,,,Nic co boskie nie jest mi obce,,black metal
NEBRUS,B075XJ4PLR,Audio CD,,,Exta Malorvm,,black metal
Epithalium,B075XGQHJZ,"Vinyl,Audio CD",,,Gottesaustreibung / Christenausweidung LP,,black metal
Haemoth,B075XGHPW9,Vinyl,,,In Nomine Odium LP,,black metal
"Third Eye Rapists,the",B075M65VR7,Vinyl,,,HETS MOT ALLT - THIRD EYE RAPI,2017,black metal
Cradle Of Filth,B075KZGM7X,Audio CD,,,"Sonic Seducer 10-2017 mit Marilyn Manson Titelstory zum Album Heaven Upside Down + 20 S. M'Era Luna Special mit 23 Tracks + John Sinclair Trading Cards, Bands: The Crüxshadows, DAF, IAMX u.v.m.",", et al.",black metal
Violet Cold,B0759S4W14,"Audio CD,MP3 Music",,,Anomie Instrumental Version,2017,black metal
Black Rain,B074H9Y5CN,Audio CD,,,Bez Ohne,2003,black metal
Lascowiec,B074H8H92T,Audio CD,,,Deep Horizons of Eternity,", et al.",black metal
CELESTE,B074BYGHXT,"Audio CD,MP3 Music,Vinyl",8,3,Infidele S,2017,black metal
Zaraza,B0746N7BFH,"Audio CD,MP3 Music",,,Spasms of Rebirth,2017,black metal
Apostasy,B073LWHBKR,"Audio CD,MP3 Music",,,Ghosts,2017,black metal
Wintersun,B072M77PT7,Audio CD,3,3,Forest Seasons,2017,black metal
Sodom,B071CGL1S9,Vinyl,,,"Witchhammer ( Red Vinyl 7"" )",,black metal
Absu,B06ZZ2WX9T,Vinyl,,,Tara -Ltd. Edition 3 X LP Box Set- Hand- Numbered,2014,black metal
Slavia,B06Y5V4LH2,Vinyl,,,Norwegian Black Terror,,black metal
EMPEROR,B06XSZT2NT,"Vinyl,MP3 Music",,,Shadow,2017,black metal
Master's Hammer,B06XHVFDTB,Audio CD,,,The Mass/ The Jilemnicky Okultista- the demo days-,,black metal
Striborg,B06XFNLY7C,"Audio CD,MP3 Music",,,A Procession of Lost Souls,,black metal
Witchfynde,B01NH2UWRT,Vinyl,,,"I'd Rather Go Wild ( 7"" w/ Picture Sleeve )",,black metal
Sabbat,B01NGT7FBG,Vinyl,,,"Sabbat/Vendetta Split Flexi 7""",,black metal
EQUILIBRIUM,B01N8UXXNN,Audio CD,,,SOPOT,2009,black metal
Underoath,B01N8P15EX,Audio CD,,,Underoath: Define the Great Line [Audio CD],,black metal
Sepultura,B01N59LT5K,Audio CD,,,Sepultura Fury From The Grave, | ,black metal
Graveland,B01N2JD30S,Vinyl,,,Raise Your Sword,,black metal
Mayhem,B01MRKN1R5,Vinyl,,,Pure Fucking Armageddon - Demos,,black metal
Zephyrous,B01MAYAVRH,"Audio CD,Vinyl",,,Everlasting Fire,2016,black metal
SADISTIC NOISE,B01MA5IHGS,Audio CD,,,11A 666,2016,black metal
Erang,B01LTIAZ38,"Audio CD,MP3 Music",,,"King of Nothing, Slave to No One",2017,black metal
Funerale,B01LTHKKG6,Audio CD,,,La Lapide Insanguinata,2016,black metal
Rascalz,B01LNDQCEK,Audio Cassette,,,Ground Zero,", et al.",black metal
Urgehal,B01KCXU7P2,Vinyl,,,Arma Christi,,black metal
Baptism,B01K16HBGS,Vinyl,,,The Eternal Midnight,,black metal
Vulcano,B01JPSVJZC,"Audio CD,MP3 Music",,,Five Skulls and One Chalice,,black metal
Vulcano,B01JPSHPG4,Audio CD,,,Live II - Stockholm Stormed,,black metal
Various,B01J4NZAIA,Audio CD,,,Hells Headbangers Compilation Volume 6,2013,black metal
The Meads of Asphodel,B01J2SCH06,"Audio CD,MP3 Music",,,Damascus Steel,,black metal
The Meads of Asphodel,B01J2SAKKU,"Audio CD,Audio CD",,,The Excommunication of Christ,,black metal
Striborg,B01J2QW442,Audio CD,,,Purifying the River of Tears,,black metal
Striborg,B01J2QRFMS,Audio CD,,,Spiritual Deprivation,,black metal
Sepultura,B01IS17EVU,Audio CD,,,Live - Chaos And More,1994,black metal
A Sea of Silent Skulls,B01IJ034QY,"Audio CD,MP3 Music",,,In Morte...,2016,black metal
Antekhrist,B01HR00JEW,Audio CD,,,Fukked by God,2015,black metal
Inpestae,B01GQGZN5S,Audio CD,1,3,Cold & Dead,2016,black metal
DARVULIA,B01GQGZN12,"Vinyl,MP3 Music",,,Mysticisme Macabre,2016,black metal
ARKHAM,B01GQGZMW2,Audio CD,,,Chapter Iii: The Madness,2016,black metal
VARIOUS ARTISTS,B01GQGZM68,Audio CD,,,Darkness,2016,black metal
FUNERAILLE,B01GQGZKS8,"Audio CD,MP3 Music",,,L'antre Des Tenebres,2017,black metal
Sepultura,B01GH3L5MU,Audio CD,,,Set Us Free,,black metal
Moonspell,B01G2Z5I58,"Audio Cassette,MP3 Music",,,Darkness And Hope,,black metal
Lux Occulta,B01FX46VCI,"Audio Cassette,Audio CD",,,Dionysos,,black metal
Dimmu Borgir,B01CQFOK2K,,,,Spiritual Black Dimensions 2xLP (Clear w/ Gold Splatter Colored Vinyl),,black metal
Sear Bliss,B01COYTOXI,"Vinyl,MP3 Music,Audio CD",,,Phantoms,2016,black metal
,B01BU9JQPE,Audio CD,,,Sacrificia Mortuorum - Damnatorium Ferrum DIGI-CD,,black metal
,B01BU5EM9S,Audio CD,,,Warfare - Expression of power CD,,black metal
,B01BU5CCS6,Audio CD,,,Typhus - Grand Molesters of the Holy Trinity CD,,black metal
,B01BU59E7S,Audio CD,,,Dismal Empyrean Solitude - Benighted in Sodom / Nocturnal Depression / Deathrow SPLIT-CD,,black metal
,B01BU52L5U,"Audio CD,MP3 Music",,,Celestia - Archaenae Perfectii - L' Arche Arcane des Parfaits DIGI-CD,,black metal
,B01BU51KV6,"Audio CD,MP3 Music",,,Permanent Midnight - Under the Blood Moon CD,,black metal
,B01BU4YW5I,Audio CD,,,Asag - Feuer zieh mit mir CD,,black metal
,B01BU4XPI8,Audio CD,,,Astrofaes - The Eyes of the Beast DIGI-CD,,black metal
Urgehal,B01AJ21NTA,MP3 Music,,,Through Thick Fog Till Death,,black metal
Mercyful Fate,B01AIVGZPY,,,,Live 95 USA,,black metal
Il'Ithil,B01A1FJQXK,,,,Il'Ithil - La'Winde,2015,black metal
Lifeblood,B01A0ABQV6,Audio CD,,,Shattered Wishes,2015,black metal
Aminion,B019QUW0V6,"Audio CD,MP3 Music",,,Ethereal Memories,2015,black metal
Sabbat,B019PV4IKC,Audio CD,,,Sabbademonical Liveslaught LTD.ED.,2007,black metal
,B019CPS1HM,"Audio CD,MP3 Music",,,Satanic Assault Division - Kill the Cross CD,,black metal
,B019CPRLS2,Audio CD,,,Ordinul Negru - Sorcery of darkness CD,,black metal
,B019CPPGLG,Audio CD,,,Norman Shores - Return to the Norman Shores CD-R,,black metal
,B019CPNY9C,Audio CD,,,Quintessence - Le fléau de ton existence CD,,black metal
,B019CPNC5S,Audio CD,,,SAD - Alpha Voyage,,black metal
Antekhrist,B018YIJ8PC,Audio CD,,,La Bite du Diable,2015,black metal
Self Spiller,B0188J5YU0,MP3 Music,,,Self Spiller - Worms in the Keys,2015,black metal
Patria - Liturgia haeresis LP,B016HY20C8,"Vinyl,MP3 Music",,,Liturgia haeresis LP,,black metal
Patria,B016HXHPD8,"Vinyl,MP3 Music",,,Nihil est monastica LP,,black metal
Loits,B016HVVKJ0,"Vinyl,MP3 Music,Audio CD",,,Ei kahetse midagi PICTURE-LP,,black metal
Arcanus Tenebrae,B016HVK1O0,"Vinyl,Audio CD",,,Summa essentia obscura LP,,black metal
Dux,B016H4YYH2,Vinyl,,,Lanleff GATEFOLD EP,,black metal
Heldentod,B016H4XKFY,Vinyl,,,Virradat LP,,black metal
White Medal / Caïna,B016H4NLM6,Vinyl,,,Split LP,,black metal
Flamen,B016H43Q08,Vinyl,,,Supremo Die LP,,black metal
SAD,B016H3TGJ4,Vinyl,,,Devouring the Divine LP,,black metal
Veineliis,B016H3KBN4,Vinyl,,,Strained Movements Towards Imminent Death LP,,black metal
Unholyath,B016H329WU,Vinyl,,,Antidogma LP,,black metal
Aboriorth,B016H2LIF0,Vinyl,,,"The Mystical and Tortuous Way Towards the Death, pt. 1 EP",,black metal
Terdor,B016H2JO8S,Vinyl,,,No Peace for our Time GATEFOLD-EP,,black metal
Amnion,B016H2HT5S,Vinyl,,,Where the Celestial Flowers Fade EP,,black metal
Hrizg,B016H2F1EY,Vinyl,,,Throne of the Occult EP,,black metal
Myrkvid,B016GUHL72,Vinyl,,,Satanic Inquisition,,black metal
Leben ohne Licht Kollektiv / Lilyum / Ordo Blasphemus,B016GU2WLW,Vinyl,,,III Way SPLIT-LP,,black metal
Pantheon of Blood,B016GU0FLG,Vinyl,,,Consociatio Solis et Lunae GATEFOLD-EP,,black metal
Freitod / Wacht,B016GTSKDC,Vinyl,,,SPLIT-EP,,black metal
Weltbrand / Suicide Solution,B016GT0LMU,Vinyl,,,SPLIT-EP,,black metal
Various Artists,B014X5O8LY,Audio CD,,,Peaceville: No Peace at All,", et al.",black metal
Krieg,B014WACH8Q,"Audio, Cassette,MP3 Music,Audio CD",3,3,BLUE MIASMA,2015,black metal
Chaos Omen,B01372XXPQ,,,,Oaken Throne 5 (Audio CD),", et al.",black metal
Arkha Sva,B011MDCJMA,,,,Skotomata,2010,black metal
Venom,B011K0QMJG,,,,Die Hard / Acid Queen,,black metal
Naglfar,B00ZVI6X0W,,,,Harvest (Yellow/Brown Marble),,black metal
archgoat,B00ZMZE82Y,,,,archgoat heavenly vulva vinyl,2011,black metal
i,B00Y8ZFMU6,Audio CD,,,Deadbeat Blues,,black metal
Behemoth,B00Y2X6FSC,Vinyl,,,Nieboga Czarny Xiadz,,black metal
Satyricon,B00Y2QU29W,Audio CD,,,Live At The Opera,2020,black metal
Dark Funeral,B00WVVSS5U,MP3 Music,,,Nail Them To The Cross,,black metal
Raven,B00VS10AWS,Vinyl,,,Banzai - Axe,", et al.",black metal
SEWER,B00VH3U702,"Audio CD,MP3 Music,Vinyl",,,The Shadows Of The Goreaxe,2015,black metal
Arallu,B00UZEVEVK,"Audio CD,MP3 Music",,,Geniewar,,black metal
,B00UX99KD6,"Audio CD,Audio CD",,,Lucifugum - Stigma Egoism CD,,black metal
,B00UX97SKS,Audio CD,,,Primigenium - Intolerance CD,,black metal
Mortifera,B00UX968U4,Audio CD,,,Mortifera - Bleüu De Morte CD,,black metal
Mordichrist,B00UM3FAUU,MP3 Music,,,Mordichrist,,black metal
Frosthelm,B00UKG7K52,"Audio CD,MP3 Music",,,The Endless Winter,2015,black metal
Setherial,B00UIBZY66,,,,Firestorms,,black metal
Incipient Chaos,B00UG2TQY8,Audio CD,,,Incipient Chaos - Sulphur CD,,black metal
,B00UG2R7Z8,Audio CD,,,Myrkr - Offspring of Gathered Foulness MCD,,black metal
,B00UG2QO4I,Audio CD,,,Aegeon - Entrance to the Gardens of Death MCD-R,,black metal
,B00UG2QMTU,Audio CD,,,Lepra - Tongue of Devil Prayers CD,,black metal
Ajattara,B00U6O1JZK,Audio CD,,,Ajattara ‎:  Itse (import),,black metal
Sepultura,B00TWDSUAS,Audio CD,,,A Fist In Your Face,,black metal
Striborg,B00T6MXKU0,Vinyl,,,Embittered Darkness / Isle De Mortis,,black metal
HAUST,B00T4V5HYK,"Vinyl,MP3 Music,Audio CD",,,Bodies,2015,black metal
Fields of Fire,B00SSQJ9TG,Audio CD,,,The Expulsion,2015,black metal
Ulver,B00R76GC5M,Unknown Binding,,,Trolsk Sortmetall 1993–1997,,black metal
Sewer,B00QXY537M,"Audio CD,MP3 Music",,,Underage Goreaxe Pigrape,2014,black metal
ANTEKHRIST,B00QXXS294,Audio CD,,,Malleus Maleficarum,2014,black metal
Lou Reed,B00QL8Z0SW,Vinyl,,,Heaven And Hell Volume Two,", et al.",black metal
Mercyful Fate,B00PYIPBHU,Audio Cassette,,,The Bell Witch Extra Long EP Limited Edition,1994,black metal
Horned Almighty,B00PCKGCFK,Audio CD,,,Black Metal Jesus,,black metal
Desaster,B00PBC94E0,,,,Divine Blasphemies,,black metal
Hellhammer,B00PB37Z5E,,,,Death Fiend,,black metal
Vorkreist,B00P9RIO16,Audio CD,,,Sublimation XXIXA,,black metal
Evighet,B00P2P5KX0,"Audio CD,MP3 Music",,,Winter Twilight,2009,black metal
Naer Mataron,B00P03KT30,,,,Skotos Aenaon,,black metal
antaeus,B00OTT0XLE,Audio CD,,,antaeus The Album,,black metal
Closed World Assumption,B00OF3YX9M,Audio CD,,,Down Under Ground Volume 2,", et al.",black metal
Phantom,B00ODFO1MG,"Audio CD,MP3 Music",,,Dark Devotion,2014,black metal
Taake,B00OAY9UA8,Audio CD,,,Noregs Vaapen,2016,black metal
Vreid,B00OAY9SZU,Audio CD,,,Sólverv,2016,black metal
MALHKEBRE,B00OAY7Z1E,"Audio CD,MP3 Music",,,Revelation,2014,black metal
SELBSTENTLEIBUNG,B00O1AZDOS,"Audio CD,MP3 Music",,,Null Negative,2014,black metal
Various Artists,B00NYE213S,Vinyl,,,Speed Metal Hell II,", et al.",black metal
Mysticum,B00NQFEHK0,Audio CD,,,Planet Satan,2014,black metal
,B00NERJSHM,"Audio CD,MP3 Music",,,Vrag - Mourningwood CD,,black metal
Krieg,B00NDHXKJK,Vinyl,,,Krieg / Moloch Split,,black metal
Krieg,B00N3J0366,Audio CD,,,Morte Incandescente / Death Glorification,,black metal
Katatonia,B00N34FMRQ,,,,Scarlet Heavens / to Enter Pagan Mcmxcvi, | ,black metal
Witchfynde,B00N17O0HI,Audio CD,2,3,Metal Battle,,black metal
Sewer,B00MMQN56Q,"Audio CD,MP3 Music",,,GoreFuckKult,2014,black metal
Graveland,B00MMM0O7I,Audio CD,,,Prawo Stali,,black metal
Rotting Christ,B00MG0EGUC,Audio Cassette,,,Promo 1995,,black metal
Enthroned,B00MCVOCHM,,,,Armored Beastial Hell,2001,black metal
Sepultura,B00M6PKCFU,Audio CD,,,Metal Veins: Alive At Rock In Rio,2014,black metal
Sewer,B00LPU58WY,"Audio CD,MP3 Music",,,Reign of the Funeral Pigs,2014,black metal
Daniel Amos,B00LK52RBO,,,,MARANATHA! 6 v/a LP Christian hippie folk rock SWEET COMFORT xian DANIEL AMOS Near Mint,", et al.",black metal
,B00LA8VR5S,Audio CD,,,Zorormr - Kval CD (DVD Case),,black metal
,B00L9ZSADE,Audio CD,,,Vspolokh / Vihir - Split A5 DIGI (limited to 75),,black metal
,B00L9XX504,Audio CD,,,Storm of Darkness / Luciferian - From the Underground to the black Mass SPLIT-CD,,black metal
,B00L9XQOZM,Audio CD,,,Sombre Croisade / Suicidal Madness - Molasar Dreams SPLIT CD (limited to 250),,black metal
,B00L7Q0EFM,Audio CD,,,Hexenwald / Todestriebe - SPLIT-CD,,black metal
Bathory,B00L4FXED0,,,,Destoryer of Worlds (2001),2001,black metal
A Transylvanian Funeral,B00L1YI4OI,"Audio CD,MP3 Music",,,A Transylvanian Funeral - Gorgos Goetia,2013,black metal
,B00L1DYGA0,Audio CD,,,Sacrificia Mortuorum - Railler l'Hymen des Siecles DIGI-CD,,black metal
,B00L0IX6IE,Audio CD,,,Swarost - Brzask MCD,,black metal
,B00L0IGH8U,Audio CD,,,Sombre Labyrinthe - Heptagram Rising CD,,black metal
,B00L0GPCY2,Audio CD,,,Rahvira - Part 1 CD,,black metal
,B00KZNHXN4,Audio CD,,,Pagan Blood - Lords of the seas CD,,black metal
,B00KYWSZ88,"Audio CD,MP3 Music",,,Mlekra - 0105 CD,,black metal
,B00KYW7MFK,Audio CD,,,Mourning Forest - De la Vermine CD,,black metal
,B00KYMJ13G,Audio CD,,,Leidenfrost - Suizid CD,,black metal
,B00KYLTQKA,Audio CD,,,Kristallnacht - Blooddrenched Memorial 1994 - 2002 CD,,black metal
,B00KY4476A,Audio CD,,,Inferius Torment - Your god Liar CD,,black metal
Thou Art Lord,B00KRIA2A8,Audio CD,,,The Regal Pulse of Lucifer,,black metal
In My Embrace,B00KO398AG,"Audio CD,MP3 Music",,,Dead to Dust Descend,2014,black metal
Dodsferd,B00KCDZE7Y,Audio CD,,,Dodsferd / Chronaexus - Desecration Rites SPLIT-CD, | ,black metal
Infernal Angels,B00K3N2M4G,Audio CD,,,Pestilentia,2014,black metal
Ophthalamia,B00JV8OYUE,Audio CD,,,Ophthalamia Dominion - Import Sweden Vintage 1998 CD - Black Metal Doom Metal Prog Rock - B22 B26,,black metal
Unholy,B00JV5A6JA,Audio Cassette,,,Unholy Trip To Depressive Autumn - US Vintage 1992 Cassette Tape - Wild Rags - C12,,black metal
Naer Mataron,B00JV49YVW,,,,Up From The Ashes,,black metal
Nightfall,B00JUCWR64,Audio CD,,,Nightfall Parade Into Centuries - Import France Vintage 1992 CD - B23 - Holy Records,,black metal
Lutece,B00JQQAM7U,"Audio CD,MP3 Music",,,Metal Vol. 15: Lutece,2013,black metal
,B00JNU8EA6,Audio CD,,,Deferum Sacrum - Septicaemia CD,,black metal
,B00JK8S4WY,Audio CD,,,Benighted in Sodom - In Hora Maledius Part 1 CD,,black metal
Sewer,B00JJCA45G,"Audio CD,MP3 Music",,,The Light,2014,black metal
Ulver,B00JH4P5FU,"Audio CD,Vinyl",,,Shadows of the Sun (Picture Disc) Limited to 500 Copies,2014,black metal
,B00JG378FC,Audio CD,,,"Anthro Halaust - Truths the Splinter, bleeds Live CD",,black metal
,B00JFOMO3I,Audio CD,,,Akerbeltz - Infernuko Erreka CD,,black metal
Sewer,B00IZOOBCG,"Audio CD,MP3 Music",,,Black Death,2014,black metal
venom,B00IZJGQ60,,,,Venom Interview with,,black metal
Phantom,B00IXR39VE,Audio CD,,,Necromantic Rites,2014,black metal
Forgotten Tomb,B00IX5P6A8,"Audio CD,MP3 Music",,,Darkness in Stereo: Eine Symphonie,2014,black metal
Tormentor,B00IU1J9A8,"Audio CD,MP3 Music",,,Jiwa Tersakiti,,black metal
Chakal,B00IO057LU,,,,Chakal - Death Is A Lonely Business,1993,black metal
Krieg,B00INIXHOM,Vinyl,,,Isolation/Transmission,2014,black metal
Phantom,B00IICAAVG,"Audio CD,MP3 Music",,,From the Mouth of Madness,2013,black metal
Hivelords,B00IH1AQDU,Audio CD,,,Hivelords - Cavern Apothecary,2013,black metal
Red Ankh,B00I3RI0T0,Audio CD,,,Shadow: Part II,2013,black metal
Red Ankh,B00I3RI02C,Audio CD,,,Shadow: Part I,2013,black metal
Various Artists,B00I1MCMDM,Audio CD,,,Blood In The Water: Sounds Of Death MP3-CD Sampler,2002,black metal
Agutus,B00HZCO426,"MP3 Music,Vinyl",,,Dawn of Martyrdom ( Picture Disc ),2001,black metal
Impaled Nazarene,B00HMT9XW8,,,,Satanic Masowhore,,black metal
King Diamond,B00HAOX538,,,,No Presents (Pic Disc) Original,1985,black metal
Venom,B00GYH3JYW,,,,Back on the Streets (45 RPM EP),", et al.",black metal
Melechesh,B00GNHN6HI,,,,The Siege Of Lachish (picture disc),1996,black metal
Lutece,B00GM7XSE0,"Audio CD,MP3 Music",,,Metal Vol. 8: Lutece & Miasma,2013,black metal
Von,B00GHT1LF6,Audio CD,,,"Dark Gods: Seven Billion Slaves Vol.I (12"" Booklet Edition) (Ltd 500)",2013,black metal
Alcest,B00GHRRHW4,"Vinyl,MP3 Music",,,BBC Live Session,,black metal
Bestial Mockery,B00GFYBGN0,"Audio CD,Vinyl",,,Christcrushing Hammerchainsaw,,black metal
Venom,B00GF41BKS,Vinyl,1,3,Scandinavian Assault (Picture Disc),,black metal
Sepultura,B00FY70266,Accessory,,,Schizofrenia,,black metal
Behemoth,B00FFQK5SG,Audio CD,,,Buford, | ,black metal
Death Remains,B00FC686XA,"Audio CD,MP3 Music",,,Stand.Fight.Believe,2014,black metal
Brother Love Kain,B00EQQ15W6,"Audio CD,MP3 Music",,,Brother Love Kain,,black metal
Necromessiah,B00EJW3PNE,,,,Antiklerical Terroristik Death Squad,2007,black metal
SKULLFLOWER / MASTERY,B00ED5N9OC,"Vinyl,MP3 Music",,,Skullflower / Mastery,2013,black metal
Necrophobic,B00DRELU8W,Audio CD,,,No More Life,,black metal
Ebony Tears,B00CUITDJE,,,,Tortura Insomniac (Picture Disc),1997,black metal
Moonspell,B00CSW03LY,,,,Wolves From the Fog / Goat on Fire,1993,black metal
Katatonia,B00CRFBLU4,Audio CD,,,Nights Is The New Day - Katatonia,,black metal
Leviathan,B00COAUVD0,,,,Rapacious Cadaver,,black metal
Mercyful Fate,B00CNURM10,Audio CD,,,The Oath: Live in Concert,,black metal
Burzum,B00CHVDKIY,,,,Burzum Filosofem 2xlp Record Store Day Color Vinyl,,black metal
Sepultura,B00CF636AS,Audio CD,,,Bestial Devastation,1990,black metal
NAHAR,B00CC64M9K,"Audio CD,MP3 Music",1,3,Strange Inconvenience,2013,black metal
Enthroned,B00C9OD5V6,,,,Armoured Bestial Hill,,black metal
Desaster,B00C9NV25I,,,,Ten Years of Total Desaster,,black metal
Marduk,B00C8TG852,,,,Slay the Nazarene,,black metal
Tyrant,B00C55FAZI,Audio CD,,,Freaks of Nature,,black metal
Leviathan,B00C3Y44AS,Audio CD,,,Leviathan,,black metal
Peste Noire,B00C3ODEN6,,,,Mors Orbis Terrarum,,black metal
BESATT,B00BZGRF1A,Audio CD,,,Unholy Trinity 3: Unson,2012,black metal
Blackhammer,B00BZBN0CS,"Audio CD,MP3 Music",1,3,Damned World,2012,black metal
SVARTSYN,B00BV0U9K4,"Audio CD,MP3 Music",,,Black Testament,2013,black metal
Enslaved,B00BUVXJFQ,Vinyl,,,Blodhemn (Brown Vinyl) Import,2013,black metal
Graveland,B00BRRNRZA,,,,Spears Of Heaven / Cold Winter Blades,,black metal
Azrael,B00BNG370U,"Audio CD,MP3 Music",,,Azrael,,black metal
Azrael,B00BJS396Y,"Audio CD,MP3 Music",,,Futuro,,black metal
Blasphemous Creation,B00BCO0DIW,"Audio CD,MP3 Music,Audio CD",,,Battle Of The Ancients,2012,black metal
Venom,B00BC1XREW,Audio CD,,,Momentum (The Mixtape Album),2011,black metal
Bloodthorn,B00B355ZD8,,,,In the Shadows of Your Black Wings ( 2lp Vinyl ),,black metal
Ancient Rites,B00AUIYVOS,,,,Dark Ritual,1999,black metal
Chakal,B00AU6AM16,Audio CD,,,The Man Is His Own Jackal,,black metal
Shores of Melancholy,B00AT3QD68,Audio CD,,,The Withering,2012,black metal
Wyqm,B00AT38J0Q,Audio CD,,,DeathSpectre,2012,black metal
Novus Ordo,B00AT3585K,Audio CD,,,At the End of the New Times,2012,black metal
Fafnir,B00AT32EOS,Audio CD,,,Hugin og Munin,2012,black metal
Destruction,B00AOHBMCE,Audio CD,,,Destruction - Spiritual Genocide,,black metal
Nargaroth,B00ALIQFEQ,,,,Rasluka Part I and II,,black metal
Graveland,B00ALIPODY,MP3 Music,,,Carpathian Wolves,,black metal
Enslaved,B00ADXIVLE,,,,Enslaved - Monumension (Black Vinyl),2012,black metal
Did You Mean Australia?,B00ADU0OAS,"Audio CD,MP3 Music",,,Daemonophobia,2011,black metal
Azgaal,B00AA2OHOI,"Audio CD,MP3 Music",,,Solitude & Wisdom,2010,black metal
Beherit,B00A3X7O4E,,,,Morbid Blasphemy,,black metal
Terrorism,B00A1G7JQ6,,,,Atrocities Of Reality,2005,black metal
AZRAEL,B009YOCPV0,"Audio CD,MP3 Music",,,METAL ARENA,,black metal
Steel Prophet,B009WQ4DAQ,Audio CD,,,News From Nuclear Blast: Volume 4,", et al.",black metal
Profanum,B009TPNJH8,Audio CD,,,Musaeum Esotericum 2001 Pagan/koch,2001,black metal
WHISKEY RITUAL,B009R4KVDG,"Audio CD,MP3 Music",,,Narconomicon,2012,black metal
All Shall Perish,B009KK03YY,Audio CD,,,"MONUMENTS - Meshuggah, Suicide Silence, All Shall Perish, Winds of Plague, Oceano, Bring Me the Horizon, Soilwork, Bleeding Through, Abigail Williams",2009,black metal
Satanic Warmaster,B009HS98TA,Vinyl,,,Bloody Ritual,2012,black metal
Various,B009DR1Z28,,,,GATHERED Italian New Wave Compilation,", et al.",black metal
Angizia,B009B2MUO2,"Audio CD,Audio CD",,,Amestigon: Angizia,1996,black metal
DECLINE OF THE I,B008W42ZVI,"Audio CD,MP3 Music",,,Inhibition,2012,black metal
Hämys,B008UK82FW,Audio CD,,,Tie Näyttää Paikkani...,2012,black metal
Force Fed Life,B008UK39NM,Audio CD,,,Useless and Worthless, | ,black metal
Satanic Slaughter,B008RLZTX2,Audio CD,,,The Early Years: Dawn of Darkness,2001,black metal
Withering Night,B008RD4KQC,Audio CD,,,Enlightenment in Darkness,2012,black metal
Nocturn,B008RD1HHM,Audio CD,,,Vacio,2012,black metal
Owlscry,B008FHDM32,Audio CD,,,Owlscry,2012,black metal
Marfik,B008FHBVDK,Audio CD,,,Devotum Lucifer,2012,black metal
Arcturus,B008DM57VE,MP3 Music,,,Constellation (Vinyl),2012,black metal
Deathspell Omega,B008689TSC,,,,Crushing The Holy Trinity (3 LP Set),", et al.",black metal
Rotting Christ,B00844XP2O,Audio CD,,,The Mystical Meeting,1995,black metal
Lifeless Within,B008088I2G,Audio CD,,,Sombras Errantes,", et al.",black metal
Wrathchild,B007W0FJ7A,Audio CD,,,Metal Hammer's Best of British Steel,", et al.",black metal
Master's Hammer,B007NID2GG,"Audio CD,MP3 Music",,,Vracejte konve na místo,,black metal
DISSECTION,B007F4RDI6,Vinyl,,,Final Genocide,,black metal
ACENDENCY,B007CZH22K,Audio CD,,,Regression,2012,black metal
Devastator,B007A55XY6,Audio CD,,,Masters of Thrash,", et al.",black metal
Peste Noire,B007982BLW,,,,La Sanie Des Siecles - Panegyrique De La Degenerescence,,black metal
