"artist","asin","media","review_count","star_rating","title","year","genre"
"Destruction","B000056H83","Audio CD","4","4.5","Hell Breaks Loose",2001,"thrash metal"
"Corrosion of Confornity","B000056KSM","Audio CD","4","5","America's Volume Dealer",2000,"thrash metal"
"Vader","B000056NDY","Audio CD,Vinyl","21","4.7","Reign Forever World",2001,"thrash metal"
"Throwdown","B000056NZK","Audio CD,MP3 Music","21","3.9","You Don't Have to Be Blood to Be Family",2001,"thrash metal"
"Helloween","B000056O6Z","Audio CD","92","4.6","Master of the Rings",2008,"thrash metal"
"Raw Power","B000056OYD","Audio CD","4","5","Trust Me",2001,"thrash metal"
"Helloween","B000057EDN","Audio CD","6","5","Power",1996,"thrash metal"
"Metallica","B000057L65","Audio CD,Audio, Cassette","13","5","Wherever I May Roam",2008,"thrash metal"
"Pantera","B000057OHU","Audio CD","7","4.6","I'm Broken 2",1994,"thrash metal"
"Fear Factory","B000059H1S","Audio CD,MP3 Music","219","4.5","Digimortal",2001,"thrash metal"
"Annihilator","B000059M0P","Audio CD","10","4.8","Carnival Diablos",2002,"thrash metal"
"Anvil","B000059M5I","Audio CD,MP3 Music,Vinyl,Audio, Cassette","10","4.8","Pound for Pound",2001,"thrash metal"
"Unearth","B000059T3L","Audio CD,MP3 Music,Vinyl","58","4.4","Stings of Conscience",2001,"thrash metal"
"Ozzy Osbourne","B000059TM5","Audio CD","24","4.3","Ozzfest: Second Stage Live",2001,"thrash metal"
"Over Kill","B000059X48","Audio CD","5","4.7","From The.../Necroshine",2006,"thrash metal"
"Stormtroopers of Death (S.O.D.)","B000059X4C","Audio CD","5","5","Live at Budokan / Speak English Or Die",2003,"thrash metal"
"Motörhead","B00005A9XZ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","819","4.7","Motörhead",2001,"thrash metal"
"Various Artists","B00005AAU4","Audio CD","5","4.5","Tribute to Venom",2001,"thrash metal"
"Metallica","B00005ATQM","Audio DVD,MP3 Music,Audio CD,Vinyl,Audio, Cassette","3216","4.8","Metallica",2001,"thrash metal"
"Death","B00005B82W","Audio CD,Vinyl","68","4.5","Live in La: Death & Raw",2001,"thrash metal"
"Various Artists","B00005B830","Audio CD,Audio CD","4","4.5","Nuclear Blast Festivals 2000",2001,"thrash metal"
"Benediction","B00005B89H","Audio CD","6","4.5","Organized Chaos",2001,"thrash metal"
"Megadeth","B00005EBQE","Audio CD,MP3 Music,Vinyl,Audio, Cassette","668","4.7","The World Needs A Hero",2008,"thrash metal"
"Helloween","B00005GYAE","Audio CD","4","5","Keepers Live",1999,"thrash metal"
"Napalm Death","B00005H057","Audio CD","6","4.8","From Enslavement to Obliteration",2003,"thrash metal"
"Hatesphere","B00005HVV6","Audio CD,MP3 Music","8","4.8","Hatesphere",2001,"thrash metal"
"Flotsam & Jetsam","B00005IA67","Audio CD,MP3 Music,Vinyl,Audio, Cassette","20","4.3","My God",2001,"thrash metal"
"Static-X","B00005J79E","Audio CD,MP3 Music,Vinyl","327","4.8","Machine",2001,"thrash metal"
"Motörhead","B00005J8O6","Audio CD","6","4.8","I Got Mine Live",2004,"thrash metal"
"Necrosanct","B00005LIRX","Audio CD,MP3 Music,Vinyl","6","5","Dedicated to You",2011,"thrash metal"
"Pantera","B00005LK1U","Audio CD","4","4.8","Revolution Is My Name",2001,"thrash metal"
"Anthrax","B00005LNG3","Audio CD,MP3 Music","137","4.6","Madhouse - The Very Best Of Anthrax",2001,"thrash metal"
"Aurora Borealis","B00005M1CT","Audio CD,MP3 Music","3","5","Northern Lights",2003,"thrash metal"
"Antithesis","B00005M24T","Audio CD,MP3 Music","7","4.3","Dying For Life",2001,"thrash metal"
"As I Lay Dying","B00005M6YK","Audio CD","29","4.5","Beneath the Encasing of Ashes",2001,"thrash metal"
"Corrosion Of Conformity","B00005MJYZ","Audio CD,Vinyl,Audio DVD","54","4.1","Live Volume",2001,"thrash metal"
"Venom","B00005MK2E","Audio CD","5","4.4","Triple Dose of Venom",2001,"thrash metal"
"Sebastian Bach","B00005NBVL","Audio CD,MP3 Music","11","4.7","Twisted Forever",2001,"thrash metal"
"Crowbar","B00005NDXW","Audio CD,MP3 Music,Vinyl","78","4.9","Sonic Excess In Its Purest Form",2009,"thrash metal"
"Motörhead","B00005NHO0","Audio CD,MP3 Music","7","4.7","All the Aces",2001,"thrash metal"
"Motörhead","B00005NHO1","Audio CD,MP3 Music,Vinyl,Audio, Cassette","410","4.8","No Remorse",2001,"thrash metal"
"Motörhead","B00005NHO2","Audio CD,Audio CD","821","4.8","Ace Of Spades",2001,"thrash metal"
"Destruction","B00005NO0V","Audio CD,MP3 Music","28","4.4","Antichrist",2001,"thrash metal"
"A.N.I.M.A.L.","B00005NOXM","Audio CD,MP3 Music","6","5","6",2001,"thrash metal"
"Motörhead","B00005NQIE","Audio CD,Vinyl","287","4.8","Bomber",2001,"thrash metal"
"Motörhead","B00005NQIG","Audio CD,MP3 Music,Vinyl,Audio DVD","459","4.8","Overkill",2001,"thrash metal"
"Motörhead","B00005NQIH","Audio CD,MP3 Music,Vinyl","774","4.7","Another Perfect Day",2001,"thrash metal"
"Testament","B00005NQK2","Audio CD,MP3 Music","80","4.5","The Very Best of Testament",2001,"thrash metal"
"Slayer","B00005NV8K","Audio CD,MP3 Music,Vinyl","956","4.7","God Hates Us All",2001,"thrash metal"
"Motörhead","B00005OW5W","Audio CD,MP3 Music","4","4.6","Chase Is Better Than Catch: Singles A's & B's",2001,"thrash metal"
"Motörhead","B00005Q6KD","Audio CD,MP3 Music,Vinyl,Audio, Cassette","119","4.6","No Sleep at All: Live",2001,"thrash metal"
"Bathory","B00005QC6D","Audio CD,Vinyl","10","4.7","Under The Sign Of The Black Mark",2001,"thrash metal"
"Sodom","B00005QJR2","Audio CD,MP3 Music,Vinyl","123","4.7","M 16",2010,"thrash metal"
"Testament","B00005QK1A","Audio CD,MP3 Music,Vinyl","286","4.8","First Strike Still Deadly",2001,"thrash metal"
"Vader","B00005R5YW","Audio CD","3","5","De Profundis//Future of the Past",2004,"thrash metal"
"Gwar","B00005R8EE","Audio CD,MP3 Music","54","4.7","Violence Has Arrived",2001,"thrash metal"
"Bolt Thrower","B00005S0WK","Audio CD,MP3 Music,Vinyl","174","4.8","Honour Valour Pride",2002,"thrash metal"
"Breach","B00005U0GW","Audio CD,MP3 Music","6","4.6","Kollapse",2002,"thrash metal"
"Motörhead","B00005UEPT","Audio CD","3","5","Speed Not Comfort",2002,"thrash metal"
"Megadeth","B00005V0X5","Audio CD,MP3 Music,Vinyl","929","4.6","Killing Is My Business...And Business Is Good!",2002,"thrash metal"
"Krieg","B00005V20S","Audio CD,MP3 Music","8","4.7","Destruction Ritual",2001,"thrash metal"
"Venom","B00005V331","Audio CD,MP3 Music,Vinyl,Audio, Cassette","413","4.7","Welcome to Hell 2",2011,"thrash metal"
"Venom","B00005V332","Audio CD,MP3 Music,Vinyl","553","4.7","Black Metal",2008,"thrash metal"
"Venom","B00005V333","Audio CD,MP3 Music,Vinyl","209","4.7","At War with Satan",2008,"thrash metal"
"Venom","B00005V4UX","Audio CD,MP3 Music,Vinyl","25","4.4","Possessed",2002,"thrash metal"
"Helloween","B00005V4VS","Audio CD,MP3 Music","39","4.6","Treasure Chest",2002,"thrash metal"
"Annihilator","B00005Y2K3","Audio CD,Paperback","34","4.6","Waking the Fury",2003,"thrash metal"
"Running Wild","B00005Y3OB","Audio CD,Audio CD","33","4.3","Brotherhood",2002,"thrash metal"
"Motörhead","B00005Y45O","Audio CD,Vinyl","109","4.8","What's Words Worth - Recorded Live 1978",2002,"thrash metal"
"Killswitch Engage","B00005Y7LP","Audio CD,MP3 Music,Vinyl","193","4.8","Killswitch Engage",2000,"thrash metal"
"Kreator","B00005Y7XE","Audio CD,MP3 Music,Audio CD","8","4.7","Scenarios of Violence",1997,"thrash metal"
"Deliverance","B00005Y8BJ","Audio CD","7","4.3","What a Joke/Stay of Execution",2000,"thrash metal"
"Dim Mak","B00005YD50","Audio CD,MP3 Music","6","4.9","Intercepting Fist",2002,"thrash metal"
"Jerry's Kids","B00005YDAX","Vinyl,MP3 Music,Audio CD","29","4.9","Is This My World",2014,"thrash metal"
"G.B.H.","B00005YUAG","Audio CD","78","4.7","G.B.H. City Baby's Attacked by Rat's",2002,"thrash metal"
"GBH","B00005YUAH","Audio CD,Vinyl,Audio, Cassette","32","4.9","City Baby's Revenge",2021,"thrash metal"
"Pro-Pain","B000060MMH","Audio CD","8","4.9","Shreds of Dignity",2002,"thrash metal"
"Slayer","B000062YAY","Audio CD,MP3 Music,Vinyl,Audio, Cassette","432","4.8","Live - Decade Of Aggression",2002,"thrash metal"
"Slayer","B000062YAZ","Audio CD,MP3 Music,Vinyl","2698","4.8","Reign In Blood",2002,"thrash metal"
"Slayer","B000062YB1","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1217","4.8","Seasons In The Abyss",2002,"thrash metal"
"Slayer","B000062YB3","Audio CD,MP3 Music,Vinyl,Audio, Cassette","924","4.9","South Of Heaven",2002,"thrash metal"
"Slayer","B000062YBZ","Audio CD,MP3 Music,Vinyl","381","4.7","Diabolus In Musica",2002,"thrash metal"
"Megadeth","B0000633IL","Audio CD","106","4.2","Rude Awakening",2002,"thrash metal"
"Chinchilla","B0000634FI","Audio CD","3","4.7","Last Millenium",2002,"thrash metal"
"Pain Of Salvation","B000063CMK","Audio CD,Vinyl","182","4.8","Remedy Lane",2012,"thrash metal"
"Venom","B000063IQQ","Audio CD,MP3 Music,Vinyl","61","4.7","Eine Kleine Nachtmusik",2008,"thrash metal"
"Killswitch Engage","B000065894","Audio CD,MP3 Music,Vinyl","493","4.8","Alive or Just Breathing",2002,"thrash metal"
"GBH","B000065CT4","Audio CD,MP3 Music,Vinyl","22","4.7","Midnight Madness and Beyond",2002,"thrash metal"
"G.B.H.","B000065CT5","Audio CD,MP3 Music,Vinyl,Audio, Cassette","15","4.3","No Need to Panic",2002,"thrash metal"
"Bathory","B000065OMD","Audio CD,MP3 Music,Vinyl,Audio, Cassette","32","4.7","Destroyer of Worlds",2003,"thrash metal"
"D.i.","B0000667PD","Audio CD,MP3 Music","5","4.8","Caseyology",2002,"thrash metal"
"G.B.H.","B000066F05","Audio CD,MP3 Music,Vinyl","61","4.7","Punk Singles 1981-84",2002,"thrash metal"
"Various Artists","B000066F84","Audio CD","32","4.5","Nascar: Crank It Up",2002,"thrash metal"
"Destroyer 666","B000066IBL","Audio CD,Vinyl","5","4.6","Cold Steel for an Iron Age",2002,"thrash metal"
"Motörhead","B000066NX5","Audio CD,MP3 Music","105","4.6","The Very Best Of.",2002,"thrash metal"
"Dream Evil","B000066O3V","Audio CD","12","4.4","Dragon Slayer",2002,"thrash metal"
"Origin","B000066T3H","Audio CD,MP3 Music","47","3.8","Informis Infinitas I",2005,"thrash metal"
"Terror 2000","B00006774X","Audio CD,MP3 Music","6","4.4","Faster Disaster",2002,"thrash metal"
"Sepultura","B000067FWG","Audio CD","6","4.7","No Coracao Dos Deuses - Soundtrack.",2006,"thrash metal"
"Disarray","B000068CZC","Audio CD,MP3 Music","4","4.5","In the Face of the Enemy",2002,"thrash metal"
"As I Lay Dying","B000068D5T","Audio CD","6","4.5","Split",2002,"thrash metal"
"Slayer","B000068GA5","Audio CD,MP3 Music,Vinyl,Audio, Cassette","398","4.7","Undisputed Attitude",2002,"thrash metal"
"Anthrax","B000068GSV","Audio CD","20","4.3","Collection",2002,"thrash metal"
"Fear Factory","B000068QTB","Audio CD,MP3 Music","59","4.5","Concrete",2002,"thrash metal"
"Halford","B000068QXS","Audio CD,Audio, Cassette","184","4.5","Crucible",2002,"thrash metal"
"Anthrax","B000068WER","Audio CD","19","4.4","We Have Come for You All",2003,"thrash metal"
"Bathory","B000069B40","Audio CD,MP3 Music,Audio, Cassette","7","4.5","Katalog",2003,"thrash metal"
"G.B.H.","B000069JKX","Audio CD,Vinyl","18","4.7","Ha Ha",2002,"thrash metal"
"Over Kill","B000069JOD","Audio CD","10","4.8","Hello From the Gutter",2002,"thrash metal"
"King's Evil","B00006AFJY","Audio CD","6","4.5","Deletion of Humanoise",2002,"thrash metal"
"Various Artists","B00006AMWJ","Audio CD","4","4.7","Metal Killers 3",1992,"thrash metal"
"Suicidal Tendencies","B00006BTB1","Vinyl,MP3 Music,Audio CD,Audio, Cassette","611","4.8","Suicidal Tendencies",1993,"thrash metal"
"Anthrax","B00006F1O7","Audio CD,MP3 Music,Vinyl","300","4.7","We've Come for You All",2013,"thrash metal"
"Motörhead","B00006FI7U","Audio CD","7","4.2","Tear Ya Down: The Rarities",2002,"thrash metal"
"Kreator","B00006GOFU","Audio CD,MP3 Music,Vinyl","117","4.7","Live Kreation",2003,"thrash metal"
"Watchtower","B00006HCFA","Audio CD,Vinyl","15","4.6","Demonstrations in Chaos",2002,"thrash metal"
"Pacifier","B00006HCRD","Audio CD","3","5","Pacifier",2002,"thrash metal"
"Megadeth","B00006HCSW","Audio CD,MP3 Music","33","4.5","Still Alive... and Well?",2002,"thrash metal"
"G.B.H.","B00006IQEL","Audio CD","22","4.9","Leather Bristles Studs & Acne",2002,"thrash metal"
"Sepultura","B00006IWX6","Audio CD,MP3 Music","56","4.5","Under a Pale Grey Sky",2002,"thrash metal"
"Helloween","B00006LI1D","Audio CD,MP3 Music,Audio, Cassette","60","4.6","Best the Rest the Rare",2002,"thrash metal"
"Christian Death","B00006O0NZ","Audio CD","4","4.5","Lover of Sin",2002,"thrash metal"
"Venom","B00006SFA9","Audio CD,MP3 Music,Audio CD","7","4.3","Kissing the Beast",2002,"thrash metal"
"Metallica","B00006YXCH","Audio CD","320","4.4","Live Shit: Binge & Purge",2002,"thrash metal"
"Venom","B000070WQK","Audio CD,MP3 Music,Vinyl","63","4.7","The Seven Gates Of Hell - Singles 1980-1985",2003,"thrash metal"
"Forbidden","B000079456","Audio CD,Audio CD","12","4.5","Green",2002,"thrash metal"
"Bathory","B00007BKJ3","Audio CD,MP3 Music,Audio, Cassette","45","4.8","Nordland I",2002,"thrash metal"
"Terror 2000","B00007IFRO","Audio CD,MP3 Music,Vinyl","9","4.5","Slaughterhouse Supremancy",2014,"thrash metal"
"Animal","B00007J4SH","Audio CD,MP3 Music","8","4.1","900 LB Steam",2002,"thrash metal"
"Kreator","B00007L4QF","Audio CD,MP3 Music","17","4.6","1985-1992 Past Life Trauma",2003,"thrash metal"
"Kreator","B00007L9OP","Audio CD,MP3 Music,Vinyl","280","4.8","Coma Of Souls",2003,"thrash metal"
"Anvil","B00007M01B","Audio CD,MP3 Music,Vinyl","14","4.1","Backwaxed",2003,"thrash metal"
"Anvil","B00007M01F","Audio CD,MP3 Music,Vinyl","62","4.6","Hard N Heavy",2004,"thrash metal"
"Anvil","B00007M01G","Audio CD,MP3 Music,Vinyl","144","4.7","Metal on Metal",2005,"thrash metal"
"Anvil","B00007M01K","Audio CD,MP3 Music,Vinyl","76","4.5","Forged in Fire",2009,"thrash metal"
"Corporation 187","B000083MFP","Audio CD,MP3 Music","7","4.8","Perfection in Pain",2003,"thrash metal"
"Pacifier","B000084TU5","Audio CD,MP3 Music","23","4.3","Pacifier",2003,"thrash metal"
"The Haunted","B000089CKC","Audio CD,MP3 Music,Vinyl","69","4.5","One Kill Wonder",2003,"thrash metal"
"Rage","B000089J0M","Audio CD,MP3 Music,Vinyl,Audio, Cassette","18","4.6","Reflections of a Shadow",2003,"thrash metal"
"Autopsy","B00008AWOE","Audio CD,MP3 Music,Vinyl","160","4.6","Mental Funeral",2003,"thrash metal"
"Anthrax","B00008DCSF","Audio CD,Audio CD,Vinyl","137","4.7","We've Come for You All",2003,"thrash metal"
"Helloween","B00008ENNN","Audio CD","4","5","Mr Ego Take Me Down",1994,"thrash metal"
"Anvil","B00008EU6A","Vinyl,MP3 Music,Audio CD,Audio, Cassette","35","4.7","Strength of Steel",1987,"thrash metal"
"Anvil","B00008EU8D","Audio CD,MP3 Music","10","4.9","Pound for Pound",1990,"thrash metal"
"Metallica","B00008F0LH","Vinyl,Audio CD","356","4.6","And Justice For All",1990,"thrash metal"
"G.B.H.","B00008FNVO","Audio, Cassette,Vinyl","7","4.8","Midnight Madness & Beyond",1990,"thrash metal"
"Celtic Frost","B00008FNVW","Audio Cassette,MP3 Music,Vinyl","21","4.8","Tragic Serenades",1990,"thrash metal"
"Ludichrist","B00008FNVZ","Vinyl,MP3 Music,Audio CD,Audio, Cassette","32","4.8","Immaculate Deception",1990,"thrash metal"
"Slayer","B00008FPQ6","Audio, Cassette,MP3 Music,Audio CD,Vinyl","274","4.8","Show No Mercy",1993,"thrash metal"
"Slayer","B00008FPQJ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","354","4.8","Hell Awaits",1993,"thrash metal"
"Bride","B00008FUPD","Audio, Cassette,Audio CD","15","4.4","Show No Mercy",1992,"thrash metal"
"Sloppy Seconds","B00008FVFP","Vinyl,MP3 Music,Audio CD","16","4.9","The First Seven Inches...And Then Some!",2006,"thrash metal"
"NOFX","B00008GEKF","Audio CD,MP3 Music","27","4.5","Regaining Unconsciousness",2003,"thrash metal"
"Autopsy","B00008HAU1","Audio CD,MP3 Music,Vinyl","150","4.8","Severed Survival",2003,"thrash metal"
"Eighteen Visions","B00008K4ZZ","Audio CD,MP3 Music,Vinyl","18","4.8","Until The Ink Runs Out",2007,"thrash metal"
"Over Kill","B00008MHBK","Audio CD,Audio CD","74","4.8","Kill Box 13",2003,"thrash metal"
"Chris Dodge","B00008MJ8J","Audio CD","4","4.5","East West Blast Test",2003,"thrash metal"
"Various Artists","B00008MLSM","Audio CD,MP3 Music","125","4.4","Heart of Roadrunner Records",2003,"thrash metal"
"The Exploited","B00008NGBY","Audio CD,MP3 Music,Vinyl","83","4.6","Fuck the System",2003,"thrash metal"
"Death By Stereo","B00008OLYQ","Audio CD,MP3 Music,Vinyl","26","4.7","Into the Valley of the Death",2003,"thrash metal"
"Coroner","B00008OM6X","Audio CD,MP3 Music,Vinyl,Audio, Cassette","43","4.6","Punishment For Decadence",2010,"thrash metal"
"Carcass","B00008OTY7","Audio CD,MP3 Music,Vinyl,Audio, Cassette","134","4.4","Reek of Putrefaction",2008,"thrash metal"
"Carnal Forge","B00008V5UK","Audio CD,MP3 Music","9","4.6","The More You Suffer",2003,"thrash metal"
"Helloween","B00008XRTC","Audio CD,MP3 Music,Vinyl","147","4.6","Rabbit Don't Come Easy",2003,"thrash metal"
"Nasum","B00008ZZA6","Audio CD,MP3 Music,Vinyl","46","4.8","Helvete",2005,"thrash metal"
"Mekong Delta","B000091APC","Audio CD,MP3 Music","4","5","Live at an Exhibition",2004,"thrash metal"
"Voivod","B000091LDL","Audio CD","76","4.6","Voivod.",2003,"thrash metal"
"Napalm Death","B0000942KG","Audio CD,MP3 Music","37","4.7","Noise for Music's Sake",2008,"thrash metal"
"M.O.D.","B000094FGD","Audio CD","15","4.5","Rebel You Love to Hate",2003,"thrash metal"
"Sepultura","B000099O19","Audio CD,MP3 Music,Vinyl","93","4.6","Roorback",2003,"thrash metal"
"Nuclear Assault","B000099O1D","Audio CD,MP3 Music","10","4.7","Alive Again",2003,"thrash metal"
"D.R.I.","B000099T1D","Audio CD","8","4.2","Dirtiest Rottenest",2003,"thrash metal"
"In Flames","B00009AHNR","Audio CD","27","4.4","Trigger",2003,"thrash metal"
"Day of Contempt","B00009HCNQ","Audio CD,MP3 Music","4","4.5","See Through the Lies",2003,"thrash metal"
"Running Wild","B00009KU5Y","Audio CD,MP3 Music,Vinyl","71","4.5","Ready for Boarding",2003,"thrash metal"
"Running Wild","B00009KU5Z","Audio CD,MP3 Music,Vinyl,Audio, Cassette","172","4.8","Port Royal",2003,"thrash metal"
"Skyclad","B00009KU67","Audio CD,MP3 Music,Audio CD,Vinyl","32","4.9","Jonah's Ark",2003,"thrash metal"
"Sepultura","B00009NH6S","Audio CD,Vinyl","5","4.6","Roorback",2003,"thrash metal"
"Autopsy","B00009QRBO","Audio CD,MP3 Music,Vinyl","34","4.9","Shitfun",2017,"thrash metal"
"As I Lay Dying","B00009RG5C","Audio CD,MP3 Music,Vinyl","270","4.7","Frail Words Collapse",2003,"thrash metal"
"Sodom","B00009V7NJ","Audio CD,MP3 Music","14","4.9","One Night in Bangkok",2003,"thrash metal"
"Metallica","B00009XBUQ","Audio CD,MP3 Music,Vinyl","3890","4.4","St.Anger",2003,"thrash metal"
"Metallica","B00009YGU1","Audio CD","27","3.9","St. Anger",2003,"thrash metal"
"Venom","B00009ZUK0","Audio CD,MP3 Music","5","4.7","Witching Hour",2008,"thrash metal"
"Bathory","B0000A01LM","Vinyl","4","5","Jubileum, Vol. 3",2015,"thrash metal"
"Superjoint Ritual","B0000A0DTP","Audio CD,MP3 Music","174","4.7","A Lethal Dose of American Hatred",2008,"thrash metal"
"Mnemic","B0000AB6Z9","Audio CD,MP3 Music","53","4.5","Mechanical Spin Phenomena",2003,"thrash metal"
"Destroyer 666","B0000AKN7P","Audio CD,MP3 Music,Vinyl","35","4.3","Phoenix Rising",2005,"thrash metal"
"Nora","B0000AOV3P","Audio CD,MP3 Music","12","4.4","Dreamers And Deadmen",2007,"thrash metal"
"Pro-Pain","B0000AOV3Q","Audio CD","15","4.5","Run for Cover",2003,"thrash metal"
"Rage","B0000AZSN5","Audio CD,MP3 Music","32","4.4","Soundchaser",2003,"thrash metal"
"Sick Of It All","B0000B1A53","Audio CD,MP3 Music","21","4.4","LIFE ON THE ROPES",2003,"thrash metal"
"Ill Nino","B0000BHI1F","Audio CD","6","4.3","Confessions",2007,"thrash metal"
"Autopsy","B0000BVLYO","Audio CD,MP3 Music,Vinyl,Audio, Cassette","65","4.6","Acts Of The Unspeakable",2017,"thrash metal"
"There Were Wires","B0000BWVNF","Audio CD,MP3 Music,Vinyl,Audio, Cassette","3","5","Somnambulists",2003,"thrash metal"
"Annihilator","B0000C0FHU","Audio CD","50","4.6","Alice In Hell/Never, Neverland 2 for 1",2003,"thrash metal"
"King Diamond","B0000C0FI8","Audio CD","17","4.7","Abigail/fatal Portrait",2003,"thrash metal"
"Mercyful Fate","B0000C0FI9","Audio CD","44","4.7","Melissa/The Beginning 2 For 1",2003,"thrash metal"
"Pestilence","B0000C0FIL","Audio CD","23","4.1","Consuming Impulse/Testimony Of The Ancients",2003,"thrash metal"
"Red Hot Chili Peppers","B0000C1733","Audio CD,Vinyl","3798","4.8","Rhcp - Greatest Hits",2003,"thrash metal"
"Bathory","B0000C23CA","Audio CD,MP3 Music,Vinyl,Audio, Cassette","43","4.4","Nordland II",2003,"thrash metal"
"Pantera","B0000C3I4A","Audio CD,MP3 Music","583","4.7","The Best of Pantera: Far Beyond the Great Southern Cowboy's Vulgar Hits",2003,"thrash metal"
"King Diamond","B0000C8AP0","Audio CD","24","4.5","Best of: KING DIAMOND",2003,"thrash metal"
"Madball","B0000C8AP4","Audio CD,MP3 Music","23","4.3","Best of: MADBALL",2003,"thrash metal"
"Mercyful Fate","B0000C8AP7","Audio CD","20","4.4","Best of: MERCYFUL FATE",2003,"thrash metal"
"Napalm Death","B0000CA3KD","Audio CD,Audio CD","14","4.5","Punishment in Capitals",2004,"thrash metal"
"Ill Nino","B0000CC4V8","Audio CD,MP3 Music","137","4.6","Confession",2003,"thrash metal"
"Watch Them Die","B0000CD5FB","Audio CD,MP3 Music","13","4.3","Watch Them Die",2003,"thrash metal"
"Destruction","B0000CDUIZ","Audio CD,MP3 Music","27","4.3","Metal Discharge",2007,"thrash metal"
"Pantera","B0000CE9VW","Audio CD","521","4.8","Reinventing Hell - Best Of Pantera",2008,"thrash metal"
"バイオレンス","B0000CNY2F","Audio CD","32","4.8","Opressing The Masses / Torture Tactics",2005,"thrash metal"
"Static-X","B0000D8RLY","Audio CD,Audio CD","296","4.7","Shadow Zone Limited Edition.",2008,"thrash metal"
"Christian Death","B0000DESDE","Audio CD,MP3 Music","10","4.2","Sexy Death God",2003,"thrash metal"
"Venom","B0000DETF2","Audio CD,MP3 Music","5","4.7","Skeletons in the Closet",2006,"thrash metal"
"Motörhead","B0000DGRA9","Audio CD,Audio CD","124","4.8","Live At Brixton Academy this is different than Live at Brixton",2007,"thrash metal"
"Christian Death","B0000DI4ST","Audio CD","8","4.3","Insanus Ultio Proditio Miseric",2003,"thrash metal"
"DevilDriver","B0000DIZUW","Audio CD,MP3 Music,Vinyl","264","4.8","DevilDriver",2003,"thrash metal"
"The Fall of Troy","B0000DJZ87","Audio CD","32","4.4","Fall of Troy",2003,"thrash metal"
"ANTHRAX","B0000SXZ72","Audio CD,Vinyl","165","4.4","Stomp 442",2006,"thrash metal"
"Hirax","B0000T6JUG","Audio CD,MP3 Music","15","4.3","New Age of Terror",2004,"thrash metal"
"Slayer","B0000UJM2C","Audio CD,MP3 Music","86","4.7","Soundtrack to the Apocalypse",2003,"thrash metal"
"Skyclad","B000127Z1E","Audio CD,MP3 Music","3","5","Swords of a Thousand Men",2003,"thrash metal"
"Metallica","B00013VAN2","Audio CD,Vinyl","32","4.9","Unnamed Feeling",2004,"thrash metal"
"Exodus","B00014AQ3G","Audio CD,MP3 Music,Vinyl","484","4.8","Tempo of the Damned",2012,"thrash metal"
"King Diamond","B00015U6DU","Audio CD","15","4.8","Conspiracy / Them",2004,"thrash metal"
"Damageplan","B00015VVNE","Audio CD,MP3 Music,Vinyl","476","4.7","New Found Power",2004,"thrash metal"
"MacAbre","B000176K1K","Audio CD,MP3 Music,Audio, Cassette","18","4.7","Morbid Campfire Songs",2002,"thrash metal"
"Pain Of Salvation","B00018CYF0","Audio CD,Vinyl","44","4.6","12:05",2012,"thrash metal"
"Running Wild","B0001925D0","Audio CD,MP3 Music","15","4.3","20 Years in History",2004,"thrash metal"
"Autopsy","B0001ACK4I","Audio CD","11","4.6","Torn From the Grave",2017,"thrash metal"
"Adrenalin O.D.","B0001AV5AI","Audio CD","9","4.8","Humungousfungusamongus",2005,"thrash metal"
"Primal Fear","B0001CNQSK","Audio CD,MP3 Music,Vinyl","63","4.7","Devil's Ground",2004,"thrash metal"
"God Forbid","B0001CNQVC","Audio CD,MP3 Music,Vinyl","86","4.6","Gone Forever",2004,"thrash metal"
"Tankard","B0001D0MUE","Audio CD,Vinyl","40","4.9","Beast of Bourbon",2012,"thrash metal"
"Anterrabae","B0001FBT7W","Audio CD","7","4.3","Shakedown Tonight",2017,"thrash metal"
"Dying Fetus","B0001FGBJS","Audio CD,MP3 Music","26","4.6","Infatuation With Malevolence",2004,"thrash metal"
"Dying Fetus","B0001FGBKW","Audio CD,MP3 Music","46","4.6","Grotesque Impalement",2004,"thrash metal"
"Death Angel","B0001GWBTG","Audio CD,Vinyl,Audio, Cassette","16","4","Fall From Grace",1993,"thrash metal"
"Pro-Pain","B0001HAI1S","Audio CD,Audio CD","16","4.1","Fistful of Hate",2004,"thrash metal"
"Roxx","B0001HK23M","Audio CD","22","4.6","Outlaws Fools and Thieves",2005,"thrash metal"
"Motörhead","B0001IN152","Vinyl","6","5","St. Valentines Day Massacre",2004,"thrash metal"
"Buckethead","B0001L3LH2","Audio CD","74","4.3","The Cuckoo Clocks Of Hell",2004,"thrash metal"
"Rigor Mortis","B0001LYFCC","Audio CD,MP3 Music,Vinyl","38","4.9","Rigor Mortis",2014,"thrash metal"
"Zeke","B0001MMGIQ","Audio CD","24","4.3","Til the Livin End",2005,"thrash metal"
"Between the Buried and Me","B0001MXNHY","Audio CD,MP3 Music","66","4.9","Between the Buried and Me",2004,"thrash metal"
"Vehemence","B0001NBNJI","Audio CD,MP3 Music","29","4.8","Helping the World to See",2004,"thrash metal"
"Death Angel","B0001NPUCY","Audio CD,MP3 Music,Vinyl","83","4.7","The Art Of Dying",2012,"thrash metal"
"Anthrax","B0001Q4BKS","Audio CD","16","4.8","Music of Mass Destruction - Live in Chicago",2004,"thrash metal"
