"artist","asin","media","review_count","star_rating","title","year","genre"
"Saxon","B00000DQSU","Audio CD,MP3 Music,Vinyl,Audio, Cassette","69","4.6","Rock the Nations",2006,"british metal"
"Ozzy Osbourne","B00000DS9H","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1330","4.8","NO REST FOR THE WICKED",1988,"british metal"
"Girlschool","B00000DSPR","Audio CD","7","4.6","Live: Girlschool",1998,"british metal"
"Angel Witch","B00000DTOE","Audio CD","5","4.6","Live: Angel Witch",1990,"british metal"
"UFO","B00000DU4T","Audio CD,Vinyl,Audio, Cassette","187","4.7","Obsession",1996,"british metal"
"Samson","B00000E605","Audio CD,MP3 Music,Vinyl","1","5","Samson",2015,"british metal"
"Ozzy Osbourne","B00000EI7H","Audio Cassette,Paperback","774","4.8","NO MORE TEARS",1991,"british metal"
"Motörhead","B00000EJDD","Audio, Cassette","1","5","Play It Loud Best of Motorhead",1995,"british metal"
"Motorhead","B00000EKNJ","Audio Cassette,Audio CD","8","4.8","Birthday Party",1990,"british metal"
"Deep Purple","B00000EY7M","Audio, Cassette,Audio CD","17","4.9","Deep Purple in Rock",1990,"british metal"
"Saxon","B00000FYGY","Audio CD","8","4.8","BBC Sessions",1999,"british metal"
"Motorhead","B00000G2C7","Audio CD","1","5","Three Classic Albums : Overkill/Bomber/Ace of Spades",1998,"british metal"
"Paul DiAnno","B00000G5AU","Audio CD,MP3 Music","11","3.6","Beyond Maiden: Best Of Paul Di'Anno",1999,"british metal"
"Deep Purple","B00000G6FN","Audio CD","140","4.6","Very Best of Deep Purple",1998,"british metal"
"Deep Purple","B00000G6TL","Audio CD","320","4.5","Very Best of",2015,"british metal"
"Thin Lizzy","B00000G6WI","Audio CD","1","5","Master Series",2000,"british metal"
"Grim Reaper","B00000HX5H","Audio CD","61","4.6","See You in Hell / Fear No Evil",1999,"british metal"
"Angel Witch","B00000HZB3","Audio CD,Vinyl","10","4.7","Angel Witch",1999,"british metal"
"UFO","B00000I0IZ","Audio CD,Vinyl","63","4.5","Live: UFO",1999,"british metal"
"UFO","B00000I0J6","Audio CD","19","4.6","Best of Singles A's & B's",1999,"british metal"
"Deep Purple","B00000I5LW","Audio CD","52","4.7","Shades 1968-1998",1999,"british metal"
"UFO","B00000I5MM","Audio CD,MP3 Music,Vinyl","193","4.7","UFO 1",1999,"british metal"
"UFO","B00000I5MN","Audio CD,Vinyl","55","4.6","Flying",1999,"british metal"
"Judas Priest","B00000I5PB","Audio CD","68","4.6","98 Live-Meltdown",2008,"british metal"
"Uriah Heep","B00000IBBW","Audio CD,Vinyl,Audio, Cassette","86","4.4","Equator",2011,"british metal"
"Deep Purple","B00000IHBM","Audio CD,Audio CD","5","4.7","Live in Japan",1999,"british metal"
"Iron Maiden","B00000IJPU","Audio CD,Audio CD","186","4.7","Best Of The Beast",1999,"british metal"
"Aska","B00000IL9I","Audio CD,MP3 Music,Vinyl","8","4.5","Nine Tongues",1999,"british metal"
"Praying Mantis","B00000INKF","Audio CD","3","4","Demorabilia",1999,"british metal"
"Motörhead","B00000IWWW","Audio CD","6","4.7","Golden Years: Alternate Versions",1999,"british metal"
"UFO","B00000J20P","Audio CD","12","4.5","UFO - BBC The Archive Series: In Session and Live in Concert",2000,"british metal"
"Ian Gillan","B00000J7OX","Audio CD,MP3 Music,Vinyl,Audio, Cassette","18","4.3","Scarabus",1999,"british metal"
"Uriah Heep","B00000J7P2","Audio CD,MP3 Music,Vinyl","13","4.4","Spellbinder",1999,"british metal"
"Iron Maiden","B00000J80W","Audio CD,MP3 Music","20","3.7","666 The Number One Beast: A Tribute To Iron Maiden",1999,"british metal"
"Satan","B00000J9RN","Audio CD","5","4.7","Into the Future / Suspended Sentence",2007,"british metal"
"Deep Purple","B00000JBFW","Audio CD,MP3 Music,Vinyl","1359","4.7","Perfect Strangers",1999,"british metal"
"Deep Purple","B00000JBFZ","Audio CD","24","4.3","Nobody's Perfect",1999,"british metal"
"Venom","B00000JKG7","Audio CD,Audio CD","40","4.8","Calm Before the Storm",1999,"british metal"
"Motorhead","B00000JLIR","Audio CD","3","4.5","Live Loud & Lewd",1999,"british metal"
"UFO","B00000JPYQ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","594","4.8","Strangers in the Night",1999,"british metal"
"Budgie","B00000JRLI","Audio CD","7","4.5","We Came We Saw",1999,"british metal"
"Saxon","B00000JS1M","Audio CD,MP3 Music,Vinyl,Audio, Cassette","341","4.8","Power & the Glory",2007,"british metal"
"Primal Fear","B00000JSTV","Audio CD,MP3 Music,Vinyl","37","4.5","Jaws of Death",1999,"british metal"
"Iron Maiden","B00000JSUI","Audio CD","2","3.8","Private Talks",2002,"british metal"
"Motörhead","B00000JWPJ","Audio CD,Audio CD","23","4.3","Ace of Spades",1999,"british metal"
"Venom","B00000JZNY","Audio CD","1","5","Live 96",1999,"british metal"
"UFO","B00000K23T","Audio CD","26","4.4","Werewolves of London",1999,"british metal"
"John Paul Jones","B00001IVKR","Audio CD,MP3 Music","107","4.3","Zooma",2016,"british metal"
"Venom","B00001NFFH","Audio CD","3","4.6","Buried Alive",1999,"british metal"
"Grim Reaper","B00001NTRE","Audio CD,MP3 Music","26","4.8","Best of Grim Reaper",1999,"british metal"
"Iron Maiden","B00001R3FZ","Audio CD,Audio CD","77","4.6","Ed Hunter",1999,"british metal"
"スピリット","B00001SIF0","Audio CD","18","4.1","Sony Music 100 Years: Soundtrack For A Century",1999,"british metal"
"Various Artists","B00001SIF8","Audio CD,MP3 Music","17","4.3","Rock: The Train Kept A Rollin'",1999,"british metal"
"Venom","B00001SIFX","Audio CD","5","4","Eine Kleine Nachtmusic",1999,"british metal"
"Saxon","B00001ZT6I","Audio CD,Vinyl","115","4.8","Eagle Has Landed",2007,"british metal"
"Black Sabbath","B00001ZT6Z","Audio CD,Vinyl,Audio, Cassette","328","4.7","Headless Cross",1998,"british metal"
"Deep Purple","B000023YSU","Audio CD","18","4.6","Gemini Suite Live: 1970",2005,"british metal"
"Judas Priest","B000023Z5H","Audio CD","3","5","Simply The Best",2011,"british metal"
"Deep Purple","B000023ZEA","Audio CD","34","4.8","Days May Come Days May Go",2000,"british metal"
"Saxon","B0000242SL","Audio CD","4","4","Collection",2004,"british metal"
"Queen","B000024A70","Audio CD,Vinyl,Audio, Cassette","8593","4.7","Queen - Greatest Hits",1994,"british metal"
"Motörhead","B000024BHI","Audio CD","29","4.6","The Best of Motorhead: All the Aces/ The Muggers Tapes",1995,"british metal"
"Black Sabbath","B000024DJD","Audio CD,MP3 Music,Vinyl,Audio, Cassette","608","4.6","Dehumanizer",2012,"british metal"
"Best Album In The World Ever (Series)","B000024ED8","Audio CD,Audio, Cassette","231","4.5","Best Rock Album Ever",1994,"british metal"
"Motörhead","B000024HF6","Audio CD,MP3 Music,Vinyl,Audio, Cassette","481","4.8","Sacrifice",2010,"british metal"
"Iron Maiden","B000024JL3","Audio CD,MP3 Music,Vinyl,Audio, Cassette","626","4.6","X-Factor",2003,"british metal"
"Deep Purple","B000024KRO","Audio CD,MP3 Music,Vinyl,Audio, Cassette","520","4.7","Purpendicular",1996,"british metal"
"Angel Witch","B000024RNG","Audio CD,MP3 Music","4","3.4","82 Revisited",2002,"british metal"
"Stray","B000024T3W","Audio CD,MP3 Music","1","5","Alive & Giggin",2003,"british metal"
"Ozzy Osbourne","B000024VSJ","Audio CD,MP3 Music,Audio, Cassette","351","4.7","Ozzman Cometh - The Best Of",1997,"british metal"
"Iron Maiden","B000024Y9L","Audio CD,MP3 Music,Vinyl,Audio, Cassette","928","4.6","Virtual Xi",2008,"british metal"
"Sweet Savage","B00002511Y","Audio CD,MP3 Music","1","5","Rune",2001,"british metal"
"Iron Maiden","B0000251VP","Audio CD","409","4.8","Iron Maiden enhanced eng",1998,"british metal"
"Iron Maiden","B0000251VS","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1338","4.8","Killers enhanced eng",1998,"british metal"
"Iron Maiden","B0000251VW","Audio CD,Vinyl,Audio, Cassette","883","4.8","Number of the Beast",1998,"british metal"
"Iron Maiden","B0000251VZ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","3166","4.8","Powerslave enhanced eng",1998,"british metal"
"Iron Maiden","B0000251W5","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1476","4.7","No Prayer For The Dying enhanced eng",1998,"british metal"
"Iron Maiden","B0000251WA","Audio CD,MP3 Music","154","4.8","Live at Donnington",1998,"british metal"
"Iron Maiden","B0000251WC","Audio CD,Vinyl,Audio, Cassette","697","4.8","Iron Maiden - Live After Death",1998,"british metal"
"Ozzy Osbourne","B0000252SH","Audio CD,MP3 Music,Vinyl,Audio, Cassette,MiniDisc","2086","4.8","No More Tears",1998,"british metal"
"Ozzy Osbourne","B0000252YK","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1408","4.8","Ultimate Sin",2002,"british metal"
"Deep Purple","B000025371","Audio CD","5","3.8","On the Road",1999,"british metal"
"Motörhead","B0000255X6","Audio CD,MP3 Music,Vinyl","123","4.8","Everything Louder Than Everyone Else: Live 1998",2010,"british metal"
"Tygers of Pan Tang","B0000258F9","Audio CD","79","4.4","On the Prowl: Best of",2004,"british metal"
"Diamond Head","B0000258FA","Audio CD","48","4.5","Best of: Diamond Head",1999,"british metal"
"Samson","B0000258W3","Audio CD,MP3 Music","5","4.2","Past Present & Future",2000,"british metal"
"Saxon","B000025A9S","Audio CD,Vinyl","77","4.8","Metalhead",2010,"british metal"
"Venom","B000025FXS","Audio CD,Vinyl","1","5","Singles 80-86",1992,"british metal"
"Motörhead","B000025IRG","Audio CD,MP3 Music,Vinyl,Audio, Cassette","366","4.7","Snake Bite Love",2010,"british metal"
"Deep Purple","B000025JJ4","Audio CD,MP3 Music,Vinyl,Audio, Cassette","415","4.6","The Battle Rages On",1993,"british metal"
"Motörhead","B000025TZL","Audio CD,MP3 Music,Vinyl,Audio, Cassette","595","4.7","March or Die",2010,"british metal"
"Iron Maiden","B000025VVA","Audio CD,Vinyl","16","4.8","2 Minutes to Midnight/Aces High",1990,"british metal"
"Deep Purple","B0000264BB","Audio CD","48","4.5","Knocking at Your Back Door-The",1999,"british metal"
"Deep Purple","B0000269E4","Audio CD,Vinyl","284","4.5","Deepest Purple",2007,"british metal"
"Led Zeppelin","B000026C3T","Audio CD,Vinyl,Audio, Cassette","2066","4.7","Remasters",2003,"british metal"
"Deep Purple","B000026KG7","Audio CD,MP3 Music,Vinyl","528","4.6","Deep Purple",2004,"british metal"
"Deep Purple","B000026KGA","Audio CD","464","4.7","Who Do We Think We Are",2000,"british metal"
"Deep Purple","B000026KGC","Audio CD,Vinyl,Audio, Cassette","404","4.6","Book of Taliesyn",2000,"british metal"
"Queen","B000026L85","Audio CD,Vinyl,Audio, Cassette","269","4.6","Queen Rocks",1997,"british metal"
"Witchfinder General","B000027035","Audio CD,MP3 Music,Vinyl","110","4.5","Friends of Hell",2001,"british metal"
"Iron Maiden","B00002DD08","Audio CD","2","5","Futureal / The Angel And The Gambler Video",1998,"british metal"
"Uriah Heep","B00002JX6V","Audio CD","1","5","Best of 1 & 2",1999,"british metal"
"Motley Crue","B00002M97V","Audio CD","1","4","97.7 Htz-FM Interview",1999,"british metal"
"Diamond Head","B00002MOUF","Audio CD,MP3 Music,Vinyl,Audio, Cassette","22","4.2","Behold the Beginning",1999,"british metal"
"Raven","B00002MYEF","Audio CD","8","4.8","Destroy All Monsters",2007,"british metal"
"Saxon","B00002R0QI","Audio CD","8","4.3","Live at Donnington 1980",2000,"british metal"
"Venom","B00002R16S","Audio CD,Audio CD,Vinyl","3","3.3","Live Official Bootleg",1999,"british metal"
"Led Zeppelin","B00002SSRG","Audio CD,Vinyl,Audio, Cassette","282","4.6","Early Days: The Best of Led Zeppelin, Vol. 1",1999,"british metal"
"Queen","B00002Z77F","Audio CD,Vinyl,Audio, Cassette,MiniDisc","557","4.6","Queen: Greatest Hits III",1999,"british metal"
"Motörhead","B00002ZZKB","Audio CD,Audio CD","9","4.3","Dirty Love",1999,"british metal"
"Ian Gillan","B00003EPVH","Audio CD,MP3 Music","8","4.4","Live at BBC 1979-80",2000,"british metal"
"Deep Purple","B00003INJ6","Audio CD,MP3 Music,Vinyl,Audio, Cassette","594","4.6","Shades of Deep Purple",2002,"british metal"
"UFO","B00003IQM0","Audio CD,Audio, Cassette","40","4.6","Essential UFO",1992,"british metal"
"UFO","B00003OO3O","Audio CD,Audio CD","208","4.8","Force It",2007,"british metal"
"Uriah Heep","B00003Q41P","Audio CD,MP3 Music","15","4.6","Travellers in Time Anthology",1999,"british metal"
"Judas Priest","B00003TFN5","Audio CD,MP3 Music,Vinyl,Audio, Cassette","678","4.7","Rocka Rolla",2000,"british metal"
"Judas Priest","B00003TFN7","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1252","4.7","Sad Wings of Destiny",2000,"british metal"
"Led Zeppelin","B00003ZA2Y","Audio CD,Vinyl,Audio, Cassette","156","4.6","Latter Days: The Best of Led Zeppelin, Vol.2",2000,"british metal"
"Various Artists","B000042O2X","Audio CD","6","4.6","Metal for Muthas Vol.1",2000,"british metal"
"Various Artists","B000042OF0","Audio CD","2","5","Double Shot: Metal",2000,"british metal"
"Judas Priest","B0000457AP","Audio CD","14","4","Genocide",2000,"british metal"
"Diamond Head","B00004C4HE","Audio CD,MP3 Music","15","4.5","Am I Evil",2001,"british metal"
"Deep Purple","B00004I9U6","Audio CD,Vinyl","126","4.5","Deep Purple in Concert with LSO",2000,"british metal"
"UFO","B00004NJJQ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","653","4.8","Phenomenon",2007,"british metal"
"Samson","B00004NRU6","Audio CD,MP3 Music,Vinyl","9","4.6","Survivors",2002,"british metal"
"Samson","B00004NRU7","Audio CD,MP3 Music,Vinyl","76","4.7","Shock Tactics",2002,"british metal"
"Thin Lizzy","B00004OCP7","Audio CD","9","4.2","Universal Masters Collection",1999,"british metal"
"Uriah Heep","B00004R97U","Audio CD","2","5","Still Eavy Still Proud",2000,"british metal"
"Motörhead","B00004RIBP","Audio CD","3","4.6","Everything Louder Than Everyone",2003,"british metal"
"UFO","B00004SAIS","Audio CD,MP3 Music,Vinyl","145","4.6","No Heavy Petting",2000,"british metal"
"UFO","B00004SAJK","Audio CD,MP3 Music,Vinyl,Audio, Cassette","138","4.7","Mechanix",2000,"british metal"
"UFO","B00004SAJX","Audio CD,MP3 Music,Vinyl","65","4.6","Making Contact",2000,"british metal"
"UFO","B00004SAMN","Audio CD,MP3 Music,Vinyl,Audio, Cassette","178","4.7","No Place to Run",2000,"british metal"
"Venom","B00004SDQZ","Audio CD","4","3.5","Court of Death",2000,"british metal"
"Deep Purple","B00004SF5J","Audio CD","30","4.4","Deep Purple - Greatest Hits",2000,"british metal"
"Queen","B00004SOPK","Audio CD","37","3.7","Pre Ordained",2005,"british metal"
"Judas Priest","B00004SR2F","Audio CD,MP3 Music,Vinyl,Audio, Cassette","132","4.7","Hero, Hero",2000,"british metal"
"Deep Purple","B00004SRKE","Audio CD,Vinyl","8","4.4","Under the Gun",2001,"british metal"
"The Cult","B00004STYJ","Audio CD,Vinyl","1503","4.7","Pure Cult",2000,"british metal"
"Saxon","B00004SUF8","Audio CD","1","5","Rock Champions",2001,"british metal"
"Iron Maiden","B00004SV6S","Audio CD,Vinyl,Audio, Cassette","1429","4.8","Brave New World",2000,"british metal"
"Deep Purple","B00004SWDU","Audio CD","1007","4.7","The Very Best of Deep Purple",2000,"british metal"
"Raven","B00004T4AM","Audio CD","14","4.4","One for All",2000,"british metal"
"Motörhead","B00004T98B","Audio CD,MP3 Music,Vinyl","572","4.8","We Are Motorhead",2000,"british metal"
"Psycho Motel","B00004TKR0","Audio CD,Audio CD","9","4.2","Welcome to the World",2002,"british metal"
"Psycho Motel","B00004TKR1","Audio CD","8","4.4","State of Mind",2002,"british metal"
"Best Album In The World Ever (Series)","B00004TREA","Audio CD","76","4.6","The Best Pub Jukebox in the World...Ever!",2000,"british metal"
"UFO","B00004TRF9","Audio CD,MP3 Music,Vinyl,Audio, Cassette","29","4.3","Ain't Misbehavin'",2001,"british metal"
"Motörhead","B00004TRJ9","Audio CD,MP3 Music,Audio, Cassette","51","4.5","Live At Brixton",2005,"british metal"
"Angel Witch","B00004TTJ2","Audio CD","5","3.9","Resurrection",2002,"british metal"
"Ian Gillan","B00004U1EP","Audio CD,MP3 Music","5","4.8","Gillan Tapes 3",2000,"british metal"
"Queen","B00004U90A","Audio CD,Vinyl,Audio, Cassette","185","4.6","Bohemian Rhapsody",2000,"british metal"
"Venom","B00004UEPJ","Audio CD,MP3 Music","10","4.4","Beauty & Beast",2000,"british metal"
"UFO","B00004UF7D","Audio CD,Audio CD","132","4.5","Covenant",2010,"british metal"
"Maximum Audio Biography (Series)","B00004UFV4","Audio CD","2","4.5","Maximum Audio Biography: Black Sabbath",2001,"british metal"
"Led Zeppelin","B00004UFZN","Audio CD,Audio, Cassette","6","4","トランプルド・アンダーフット",1998,"british metal"
"Ozzy Osbourne","B00004VPCR","Audio CD","24","4.4","Best Of Ozz",2007,"british metal"
"Various Artists","B00004VWAT","Audio CD","3","3.5","Iron Maiden Tribute: 666 Number One Beast 2",2000,"british metal"
"Praying Mantis","B00004VXGO","Audio CD","5","3.4","Live at Last",2002,"british metal"
"Deep Purple","B00004W1SU","Audio CD","17","3.8","Extended Versions",2000,"british metal"
"Raven","B00004W5LP","Audio CD,MP3 Music,Vinyl","79","4.8","All for One",2000,"british metal"
"Saxon","B00004WGZ1","Audio CD","3","4.6","Live in the Raw",2002,"british metal"
"Ian Gillan","B00004WN1F","Audio CD","4","4","Garth Rockett & Moonshiners",2001,"british metal"
"UFO","B00004WZLY","Audio CD","6","4.6","Covenant",2000,"british metal"
"Grim Reaper","B00004XSLR","Audio CD,Vinyl","123","4.7","See You in Hell",2000,"british metal"
"Grim Reaper","B00004XSLS","Audio CD,Audio CD,Vinyl,Audio, Cassette","30","4.7","Fear No Evil",2000,"british metal"
"Black Sabbath","B00004Y3CQ","Audio CD","10","4.5","The Singles: 1970-1978",2000,"british metal"
"Girlschool","B00004Y3CZ","Audio CD,MP3 Music","44","4.5","Collection",2005,"british metal"
"Iron Maiden","B00004YYWY","Audio CD,Vinyl","30","4.7","Out of the Silent Planet",2000,"british metal"
"Queen","B00004Z3AV","Audio CD,Audio CD","760","4.7","The Platinum Collection: Greatest Hits I II and III",2001,"british metal"
"The Cult","B00004Z3FJ","Audio CD,MP3 Music","145","4.6","Best Of Rare Cult",2000,"british metal"
"Angel Witch","B0000506EN","Audio CD","2","3","2000: Live at La2",2004,"british metal"
"Harley Davidson Road Songs","B0000508U3","Audio CD","26","4.1","Harley Davidson: Legendary Road Songs",2000,"british metal"
"Oliver/Dawson/Saxon","B0000509J1","Audio CD","5","3.3","Re-Landed",2001,"british metal"
"Ian Gillan","B000050F4P","Audio CD","6","4.5","No Fire Without Smoke",2000,"british metal"
"Holocaust","B000050F6C","Audio CD,MP3 Music","2","5","Courage to Be",2001,"british metal"
"Praying Mantis","B0000516SN","Audio CD,MP3 Music","10","3.8","Nowhere to Hide",2000,"british metal"
"Diamond Head","B00005173B","Audio CD","11","4.3","DIAMOND NIGHT",2000,"british metal"
"Samson","B0000549CE","Audio CD","2","4.7","Live in London",2001,"british metal"
"Deep Purple","B0000549XK","Audio CD","16","4.4","Anthems",2000,"british metal"
"Girlschool","B0000563Z6","Audio CD","1","5","King Biscuit Flower Hour Prese",1997,"british metal"
"Motörhead","B0000565HW","Audio CD,Audio CD","7","5","Ace of Spades",1997,"british metal"
"Motörhead","B0000565HY","Audio CD,Audio CD","1","5","No Sleep 'Til Hammersmith",1997,"british metal"
"Praying Mantis","B00005662L","Audio CD","7","3.9","A Cry for the New World",1998,"british metal"
"Thin Lizzy","B0000566ZK","Audio CD","63","4.6","Life - Live",1998,"british metal"
"Primal Fear","B000056AQG","Audio CD,Vinyl","61","4.8","Nuclear Fire",2001,"british metal"
"UFO","B000056BGD","Audio CD","1","4","Rock Champions",2004,"british metal"
"Paul DiAnno","B000056MSG","Audio CD","20","4.5","Live Beast",2001,"british metal"
"Deep Purple","B000056N6T","Audio CD","12","4.5","New Life & Rare: Bootleg Series 1984-2000",2001,"british metal"
"Tygers of Pan Tang","B000056NKZ","Audio CD,MP3 Music,Vinyl","26","4.4","Wreck-Age",2001,"british metal"
"Tygers of Pan Tang","B000056NL1","Audio CD,MP3 Music","8","4.8","Live at Wacken",2001,"british metal"
"Stray","B000057W4K","Audio CD","4","4.5","Dangerous Games",2001,"british metal"
"Various Artists","B0000581RT","Audio CD","5","4.8","Marquee Metal",1993,"british metal"
"Sweet Savage","B000059LEL","Audio CD,MP3 Music,Vinyl","7","3.8","Killing Time",2001,"british metal"
"Quartzlock","B000059LEN","Audio CD","3","3.5","Resurrection",2001,"british metal"
"Jaguar","B000059LEQ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","14","4.1","Power Games",2001,"british metal"
"Holocaust","B000059T99","Audio CD","3","4.3","Live Hot Curry & Wine",2001,"british metal"
"Motörhead","B000059X4B","Audio CD","17","4.6","Overnight Sensation: Snake Bite Love",2003,"british metal"
"Deep Purple","B00005A0KD","Audio CD","22","4.2","In Concert 70-72",2001,"british metal"
"Deep Purple","B00005A0KG","Audio CD","10","4.3","Mk III: Final Concerts",2001,"british metal"
"Venom","B00005A97E","Audio CD","1","5","Archive",2001,"british metal"
"Motörhead","B00005A9XZ","Audio CD,MP3 Music,Vinyl,Audio, Cassette","819","4.7","Motörhead",2001,"british metal"
"Samson","B00005AKQU","Audio CD","1","5","There & Back",2001,"british metal"
"GILLAN,IAN","B00005AQR9","Audio CD,MP3 Music","8","4.3","Live Yubin Chokin Hall Hiroshima 1977",2001,"british metal"
"The Reign of Terror","B00005AU94","Audio CD","6","4.2","Sacred Ground",2001,"british metal"
"Motörhead","B00005B153","Audio CD","6","4.1","Bite the Bullet",2001,"british metal"
"Reign of Terror","B00005B5OC","Audio CD","4","4.8","Sacred Ground",2001,"british metal"
"Uriah Heep","B00005IB6X","Audio CD","5","4.2","Empty The Vaults: The Rarities",2001,"british metal"
"Uriah Heep","B00005IB6Y","Audio CD","5","4.6","Ballads: Uriah Heep",2001,"british metal"
"Diamond Head","B00005IB6Z","Audio CD,MP3 Music,Vinyl","150","4.6","White Album",2001,"british metal"
"Motörhead","B00005J8O6","Audio CD","6","4.8","I Got Mine Live",2004,"british metal"
"Judas Priest","B00005K9LL","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1194","4.8","Point Of Entry",2001,"british metal"
"Judas Priest","B00005K9LM","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1800","4.8","Defenders Of The Faith",2001,"british metal"
"Judas Priest","B00005K9LN","Audio CD,MP3 Music,Vinyl,Audio, Cassette","2335","4.8","British Steel",2001,"british metal"
"Thin Lizzy","B00005KATN","Audio CD,Audio, Cassette","10","4.4","Extended Versions",2001,"british metal"
"Ian Gillan","B00005LAMR","Audio CD,MP3 Music","7","3.7","Live Tokyo 23rd October 1978: Shinjuku",2001,"british metal"
"Thin Lizzy","B00005LN6N","Audio CD,MP3 Music,Vinyl","618","4.7","Black Rose",2001,"british metal"
"Judas Priest","B00005M6YE","Audio CD,MP3 Music,Vinyl","238","4.6","Demolition",2001,"british metal"
"Judas Priest","B00005M98C","Audio CD,MP3 Music,Vinyl","238","4.6","Demolition",2001,"british metal"
"Deep Purple","B00005MFGG","Audio CD,Vinyl","45","4.8","24 Karat Purple",2001,"british metal"
"Deep Purple","B00005MFN6","Audio CD","26","4.1","This Time Around: Live In Tokyo",2009,"british metal"
"Venom","B00005MK2E","Audio CD","5","4.4","Triple Dose of Venom",2001,"british metal"
"Black Sabbath","B00005MNHQ","Audio CD,Vinyl","35","4.8","Masters of Reality",2006,"british metal"
"Deep Purple","B00005MNKQ","Audio CD","50","4","This Time Around: Live in Tokyo",2001,"british metal"
"Deep Purple","B00005NB39","Audio CD,MP3 Music,Vinyl","48","4.2","Book of Taliesyn",2006,"british metal"
"Deep Purple","B00005NB3A","Audio CD,Vinyl","83","4.7","Deep Purple",2006,"british metal"
"Thin Lizzy","B00005NF0M","Audio CD,Vinyl","46","3.9","Life: Live",2001,"british metal"
"Uriah Heep","B00005NGXV","Audio CD","147","4.6","20th Century Masters: The Millennium Collection: Best of Uriah Heep",2001,"british metal"
"Motörhead","B00005NHO0","Audio CD,MP3 Music","7","4.7","All the Aces",2001,"british metal"
"Motörhead","B00005NHO1","Audio CD,MP3 Music,Vinyl,Audio, Cassette","410","4.8","No Remorse",2001,"british metal"
"Motörhead","B00005NHO2","Audio CD,Audio CD","821","4.8","Ace Of Spades",2001,"british metal"
"Tygers of Pan Tang","B00005NOS4","Audio CD,MP3 Music","9","4.4","Mystical",2004,"british metal"
"Uriah Heep","B00005NQHS","Audio CD,MP3 Music,Vinyl,Audio, Cassette","260","4.6","Wonderworld",2001,"british metal"
"Uriah Heep","B00005NQHV","Audio CD","6","4.3","Blood on Stone: Anthology 2",2001,"british metal"
"Girlschool","B00005NQID","Audio CD","3","4.1","Collection",2001,"british metal"
"Motörhead","B00005NQIE","Audio CD,Vinyl","287","4.8","Bomber",2001,"british metal"
"Motörhead","B00005NQIH","Audio CD,MP3 Music,Vinyl","774","4.7","Another Perfect Day",2001,"british metal"
"Led Zeppelin","B00005NTRY","Vinyl,MP3 Music,Audio CD","393","4.8","Houses of the Holy",2001,"british metal"
"Saxon","B00005NWNP","Audio CD,Vinyl","82","4.6","Killing Ground",2001,"british metal"
"Black Sabbath","B00005O0WH","Audio CD","9","4.4","Rock Champions",2001,"british metal"
"Uriah Heep","B00005O0WI","Audio CD","1","4","Rock Champions",2001,"british metal"
"Uriah Heep","B00005OADD","Audio CD","2","4.5","Best of 2",2001,"british metal"
"Judas Priest","B00005OM5J","Audio CD,Vinyl","596","4.8","Killing Machine",2001,"british metal"
"Saxon","B00005OVZX","Audio CD,Vinyl,Audio, Cassette","11","4.9","Rock N Roll Gypsies",2002,"british metal"
"Motörhead","B00005OW5W","Audio CD,MP3 Music","4","4.6","Chase Is Better Than Catch: Singles A's & B's",2001,"british metal"
"The Cult","B00005Q0FQ","Audio CD","1","4","Edie Ciao Baby",1989,"british metal"
"Various Artists","B00005Q3AH","Audio, Cassette,Audio CD","1","4","You Will Be Rocked",2001,"british metal"
"Motörhead","B00005Q6KD","Audio CD,MP3 Music,Vinyl,Audio, Cassette","119","4.6","No Sleep at All: Live",2001,"british metal"
"Saxon","B00005Q8VA","Audio CD","27","4.6","Eagle Has Landed Part 2",2010,"british metal"
"Uriah Heep","B00005QAGE","Audio CD","2","4","Sailing Box Book",2001,"british metal"
"the Erotics","B00005QDZK","Audio CD,MP3 Music","3","4","21st Century S.O.B",2001,"british metal"
"Ozzy Osbourne","B00005QG9G","Audio CD,MP3 Music,Vinyl,Audio, Cassette","696","4.7","Down To Earth",2001,"british metal"
"UFO","B00005QX7Q","Audio CD,Vinyl","17","4.3","Regenerator",2002,"british metal"
"Saxon","B00005QYAZ","Audio CD","4","4.4","Killing Grounds",2002,"british metal"
"Judas Priest","B00005R62O","Audio CD,Audio CD","1089","4.8","Sin After Sin",2001,"british metal"
"VARIOUS ARTISTS","B00005RDGM","Audio CD","2","3.5","Britannia Infurnus-A History of British Occult & B",2002,"british metal"
"Witchfynde","B00005RDGS","Audio CD,MP3 Music","4","4.7","The Witching Hour",2002,"british metal"
"Thin Lizzy","B00005RHH1","Audio CD","5","3.6","Hero & The Madman",2002,"british metal"
"Venom","B00005TQ36","Audio CD,MP3 Music","16","4.4","In League with Satan",2002,"british metal"
"Motörhead","B00005UC4F","Audio CD,Vinyl","3","4.6","No Class",2002,"british metal"
